Time,Temperature  (*C),Temperature  (*F),A-D  (1-255)
10/6/95 1:38,15.7,60.3,225
10/6/95 1:39,15.7,60.3,225
10/6/95 1:40,15.7,60.3,225
10/6/95 1:40,15.7,60.3,225
10/6/95 1:41,15.7,60.3,225
10/6/95 1:42,15.7,60.3,225
10/6/95 1:42,15.7,60.3,225
10/6/95 1:43,15.7,60.3,225
10/6/95 1:44,15.7,60.3,225
10/6/95 1:44,15.7,60.3,225
10/6/95 1:45,15.7,60.3,225
10/6/95 1:46,15.7,60.3,225
10/6/95 1:46,15.7,60.3,225
10/6/95 1:47,15.7,60.3,225
10/6/95 1:48,15.7,60.3,225
10/6/95 1:48,15.7,60.3,225
10/6/95 1:49,15.7,60.3,225
10/6/95 1:50,15.7,60.3,225
10/6/95 1:50,15.7,60.3,225
10/6/95 1:51,15.7,60.3,225
10/6/95 1:52,15.7,60.3,225
10/6/95 1:52,15.7,60.3,225
10/6/95 1:53,15.7,60.3,225
10/6/95 1:54,15.7,60.3,225
10/6/95 1:54,15.7,60.3,225
10/6/95 1:55,15.7,60.3,225
10/6/95 1:56,15.7,60.3,225
10/6/95 1:56,15.7,60.3,225
10/6/95 1:57,15.7,60.3,225
10/6/95 1:58,15.2,59.5,226
10/6/95 1:58,15.2,59.5,226
10/6/95 1:59,15.2,59.5,226
10/6/95 2:00,15.2,59.5,226
10/6/95 2:00,15.2,59.5,226
10/6/95 2:01,15.2,59.5,226
10/6/95 2:02,15.2,59.5,226
10/6/95 2:02,15.2,59.5,226
10/6/95 2:03,15.2,59.5,226
10/6/95 2:04,15.2,59.5,226
10/6/95 2:04,15.2,59.5,226
10/6/95 2:05,15.2,59.5,226
10/6/95 2:06,15.2,59.5,226
10/6/95 2:06,15.2,59.5,226
10/6/95 2:07,15.2,59.5,226
10/6/95 2:08,15.2,59.5,226
10/6/95 2:08,15.2,59.5,226
10/6/95 2:09,15.2,59.5,226
10/6/95 2:10,15.2,59.5,226
10/6/95 2:10,15.2,59.5,226
10/6/95 2:11,15.2,59.5,226
10/6/95 2:12,15.2,59.5,226
10/6/95 2:12,15.2,59.5,226
10/6/95 2:13,15.2,59.5,226
10/6/95 2:14,15.2,59.5,226
10/6/95 2:14,15.2,59.5,226
10/6/95 2:15,15.2,59.5,226
10/6/95 2:16,15.2,59.5,226
10/6/95 2:16,14.7,58.6,227
10/6/95 2:17,14.7,58.6,227
10/6/95 2:18,14.7,58.6,227
10/6/95 2:18,14.7,58.6,227
10/6/95 2:19,14.7,58.6,227
10/6/95 2:20,14.7,58.6,227
10/6/95 2:20,14.7,58.6,227
10/6/95 2:21,14.7,58.6,227
10/6/95 2:22,14.7,58.6,227
10/6/95 2:22,14.7,58.6,227
10/6/95 2:23,14.7,58.6,227
10/6/95 2:24,14.7,58.6,227
10/6/95 2:24,14.7,58.6,227
10/6/95 2:25,14.7,58.6,227
10/6/95 2:26,14.7,58.6,227
10/6/95 2:26,14.7,58.6,227
10/6/95 2:27,14.7,58.6,227
10/6/95 2:28,14.7,58.6,227
10/6/95 2:28,14.7,58.6,227
10/6/95 2:29,14.7,58.6,227
10/6/95 2:30,14.7,58.6,227
10/6/95 2:30,14.7,58.6,227
10/6/95 2:31,14.7,58.6,227
10/6/95 2:32,14.7,58.6,227
10/6/95 2:32,14.7,58.6,227
10/6/95 2:33,14.7,58.6,227
10/6/95 2:34,14.7,58.6,227
10/6/95 2:34,14.7,58.6,227
10/6/95 2:35,14.7,58.6,227
10/6/95 2:36,14.7,58.6,227
10/6/95 2:36,14.7,58.6,227
10/6/95 2:37,14.7,58.6,227
10/6/95 2:38,14.7,58.6,227
10/6/95 2:38,14.7,58.6,227
10/6/95 2:39,14.7,58.6,227
10/6/95 2:40,14.7,58.6,227
10/6/95 2:40,14.7,58.6,227
10/6/95 2:41,14.3,57.8,228
10/6/95 2:42,14.3,57.8,228
10/6/95 2:42,14.3,57.8,228
10/6/95 2:43,14.3,57.8,228
10/6/95 2:44,14.3,57.8,228
10/6/95 2:44,14.3,57.8,228
10/6/95 2:45,14.3,57.8,228
10/6/95 2:46,14.3,57.8,228
10/6/95 2:46,14.3,57.8,228
10/6/95 2:47,14.3,57.8,228
10/6/95 2:48,14.3,57.8,228
10/6/95 2:48,14.3,57.8,228
10/6/95 2:49,14.3,57.8,228
10/6/95 2:50,14.3,57.8,228
10/6/95 2:50,14.3,57.8,228
10/6/95 2:51,14.3,57.8,228
10/6/95 2:52,14.3,57.8,228
10/6/95 2:52,14.3,57.8,228
10/6/95 2:53,14.3,57.8,228
10/6/95 2:54,14.3,57.8,228
10/6/95 2:54,14.3,57.8,228
10/6/95 2:55,14.3,57.8,228
10/6/95 2:56,14.3,57.8,228
10/6/95 2:56,14.3,57.8,228
10/6/95 2:57,14.3,57.8,228
10/6/95 2:58,14.3,57.8,228
10/6/95 2:58,14.3,57.8,228
10/6/95 2:59,14.3,57.8,228
10/6/95 3:00,14.3,57.8,228
10/6/95 3:00,14.3,57.8,228
10/6/95 3:01,13.8,56.9,229
10/6/95 3:02,13.8,56.9,229
10/6/95 3:02,13.8,56.9,229
10/6/95 3:03,13.8,56.9,229
10/6/95 3:04,13.8,56.9,229
10/6/95 3:04,13.8,56.9,229
10/6/95 3:05,13.8,56.9,229
10/6/95 3:06,13.8,56.9,229
10/6/95 3:06,13.8,56.9,229
10/6/95 3:07,13.8,56.9,229
10/6/95 3:08,13.8,56.9,229
10/6/95 3:08,13.8,56.9,229
10/6/95 3:09,13.8,56.9,229
10/6/95 3:10,13.8,56.9,229
10/6/95 3:10,13.8,56.9,229
10/6/95 3:11,13.8,56.9,229
10/6/95 3:12,13.8,56.9,229
10/6/95 3:12,13.8,56.9,229
10/6/95 3:13,13.8,56.9,229
10/6/95 3:14,13.8,56.9,229
10/6/95 3:14,13.8,56.9,229
10/6/95 3:15,13.8,56.9,229
10/6/95 3:16,13.8,56.9,229
10/6/95 3:16,13.8,56.9,229
10/6/95 3:17,13.8,56.9,229
10/6/95 3:18,13.8,56.9,229
10/6/95 3:18,13.8,56.9,229
10/6/95 3:19,13.8,56.9,229
10/6/95 3:20,13.8,56.9,229
10/6/95 3:20,13.8,56.9,229
10/6/95 3:21,13.8,56.9,229
10/6/95 3:22,13.8,56.9,229
10/6/95 3:22,13.8,56.9,229
10/6/95 3:23,13.8,56.9,229
10/6/95 3:24,13.8,56.9,229
10/6/95 3:24,13.8,56.9,229
10/6/95 3:25,13.8,56.9,229
10/6/95 3:26,13.8,56.9,229
10/6/95 3:26,13.8,56.9,229
10/6/95 3:27,13.8,56.9,229
10/6/95 3:28,13.8,56.9,229
10/6/95 3:28,13.8,56.9,229
10/6/95 3:29,13.8,56.9,229
10/6/95 3:30,13.8,56.9,229
10/6/95 3:30,13.8,56.9,229
10/6/95 3:31,13.8,56.9,229
10/6/95 3:32,13.8,56.9,229
10/6/95 3:32,13.8,56.9,229
10/6/95 3:33,13.8,56.9,229
10/6/95 3:34,13.8,56.9,229
10/6/95 3:34,13.8,56.9,229
10/6/95 3:35,13.8,56.9,229
10/6/95 3:36,13.8,56.9,229
10/6/95 3:36,13.8,56.9,229
10/6/95 3:37,13.8,56.9,229
10/6/95 3:38,13.8,56.9,229
10/6/95 3:38,13.8,56.9,229
10/6/95 3:39,13.8,56.9,229
10/6/95 3:40,13.8,56.9,229
10/6/95 3:40,13.8,56.9,229
10/6/95 3:41,13.8,56.9,229
10/6/95 3:42,13.8,56.9,229
10/6/95 3:42,13.3,56.1,230
10/6/95 3:43,13.3,56.1,230
10/6/95 3:44,13.3,56.1,230
10/6/95 3:44,13.3,56.1,230
10/6/95 3:45,13.3,56.1,230
10/6/95 3:46,13.3,56.1,230
10/6/95 3:46,13.3,56.1,230
10/6/95 3:47,13.3,56.1,230
10/6/95 3:48,13.3,56.1,230
10/6/95 3:48,13.3,56.1,230
10/6/95 3:49,13.3,56.1,230
10/6/95 3:50,13.3,56.1,230
10/6/95 3:50,13.3,56.1,230
10/6/95 3:51,13.3,56.1,230
10/6/95 3:52,13.3,56.1,230
10/6/95 3:52,13.3,56.1,230
10/6/95 3:53,13.3,56.1,230
10/6/95 3:54,13.3,56.1,230
10/6/95 3:54,13.3,56.1,230
10/6/95 3:55,13.3,56.1,230
10/6/95 3:56,13.3,56.1,230
10/6/95 3:56,13.3,56.1,230
10/6/95 3:57,13.3,56.1,230
10/6/95 3:58,13.3,56.1,230
10/6/95 3:58,13.3,56.1,230
10/6/95 3:59,13.3,56.1,230
10/6/95 4:00,13.3,56.1,230
10/6/95 4:00,13.3,56.1,230
10/6/95 4:01,13.3,56.1,230
10/6/95 4:02,13.3,56.1,230
10/6/95 4:02,13.3,56.1,230
10/6/95 4:03,13.3,56.1,230
10/6/95 4:04,13.3,56.1,230
10/6/95 4:04,13.3,56.1,230
10/6/95 4:05,13.3,56.1,230
10/6/95 4:06,13.3,56.1,230
10/6/95 4:06,13.3,56.1,230
10/6/95 4:07,13.3,56.1,230
10/6/95 4:08,13.3,56.1,230
10/6/95 4:08,13.3,56.1,230
10/6/95 4:09,13.3,56.1,230
10/6/95 4:10,13.3,56.1,230
10/6/95 4:10,13.3,56.1,230
10/6/95 4:11,13.3,56.1,230
10/6/95 4:12,13.3,56.1,230
10/6/95 4:12,13.3,56.1,230
10/6/95 4:13,13.3,56.1,230
10/6/95 4:14,13.3,56.1,230
10/6/95 4:14,13.3,56.1,230
10/6/95 4:15,13.3,56.1,230
10/6/95 4:16,13.3,56.1,230
10/6/95 4:16,13.3,56.1,230
10/6/95 4:17,13.3,56.1,230
10/6/95 4:18,13.3,56.1,230
10/6/95 4:18,13.3,56.1,230
10/6/95 4:19,13.3,56.1,230
10/6/95 4:20,13.3,56.1,230
10/6/95 4:20,13.3,56.1,230
10/6/95 4:21,13.3,56.1,230
10/6/95 4:22,13.3,56.1,230
10/6/95 4:22,13.3,56.1,230
10/6/95 4:23,12.8,55.2,231
10/6/95 4:24,12.8,55.2,231
10/6/95 4:24,13.3,56.1,230
10/6/95 4:25,12.8,55.2,231
10/6/95 4:26,12.8,55.2,231
10/6/95 4:26,12.8,55.2,231
10/6/95 4:27,12.8,55.2,231
10/6/95 4:28,12.8,55.2,231
10/6/95 4:28,12.8,55.2,231
10/6/95 4:29,12.8,55.2,231
10/6/95 4:30,12.8,55.2,231
10/6/95 4:30,12.8,55.2,231
10/6/95 4:31,12.8,55.2,231
10/6/95 4:32,12.8,55.2,231
10/6/95 4:32,12.8,55.2,231
10/6/95 4:33,12.8,55.2,231
10/6/95 4:34,12.8,55.2,231
10/6/95 4:34,12.8,55.2,231
10/6/95 4:35,12.8,55.2,231
10/6/95 4:36,12.8,55.2,231
10/6/95 4:36,12.8,55.2,231
10/6/95 4:37,12.8,55.2,231
10/6/95 4:38,12.8,55.2,231
10/6/95 4:38,12.8,55.2,231
10/6/95 4:39,12.8,55.2,231
10/6/95 4:40,12.8,55.2,231
10/6/95 4:40,12.8,55.2,231
10/6/95 4:41,12.8,55.2,231
10/6/95 4:42,12.8,55.2,231
10/6/95 4:42,12.8,55.2,231
10/6/95 4:43,12.8,55.2,231
10/6/95 4:44,12.8,55.2,231
10/6/95 4:44,12.8,55.2,231
10/6/95 4:45,12.8,55.2,231
10/6/95 4:46,12.8,55.2,231
10/6/95 4:46,12.8,55.2,231
10/6/95 4:47,12.8,55.2,231
10/6/95 4:48,12.8,55.2,231
10/6/95 4:48,12.8,55.2,231
10/6/95 4:49,12.8,55.2,231
10/6/95 4:50,12.8,55.2,231
10/6/95 4:50,12.8,55.2,231
10/6/95 4:51,12.8,55.2,231
10/6/95 4:52,12.8,55.2,231
10/6/95 4:52,12.8,55.2,231
10/6/95 4:53,12.8,55.2,231
10/6/95 4:54,12.8,55.2,231
10/6/95 4:54,12.8,55.2,231
10/6/95 4:55,12.8,55.2,231
10/6/95 4:56,12.8,55.2,231
10/6/95 4:56,12.8,55.2,231
10/6/95 4:57,12.8,55.2,231
10/6/95 4:58,12.8,55.2,231
10/6/95 4:58,12.8,55.2,231
10/6/95 4:59,12.8,55.2,231
10/6/95 5:00,12.8,55.2,231
10/6/95 5:00,12.8,55.2,231
10/6/95 5:01,12.8,55.2,231
10/6/95 5:02,12.8,55.2,231
10/6/95 5:02,12.8,55.2,231
10/6/95 5:03,12.8,55.2,231
10/6/95 5:04,12.8,55.2,231
10/6/95 5:04,12.8,55.2,231
10/6/95 5:05,12.8,55.2,231
10/6/95 5:06,12.8,55.2,231
10/6/95 5:06,12.8,55.2,231
10/6/95 5:07,12.8,55.2,231
10/6/95 5:08,12.8,55.2,231
10/6/95 5:08,12.8,55.2,231
10/6/95 5:09,12.8,55.2,231
10/6/95 5:10,12.8,55.2,231
10/6/95 5:10,12.8,55.2,231
10/6/95 5:11,12.8,55.2,231
10/6/95 5:12,12.8,55.2,231
10/6/95 5:12,12.8,55.2,231
10/6/95 5:13,12.3,54.3,232
10/6/95 5:14,12.3,54.3,232
10/6/95 5:14,12.3,54.3,232
10/6/95 5:15,12.3,54.3,232
10/6/95 5:16,12.3,54.3,232
10/6/95 5:16,12.3,54.3,232
10/6/95 5:17,12.3,54.3,232
10/6/95 5:18,12.3,54.3,232
10/6/95 5:18,12.3,54.3,232
10/6/95 5:19,12.3,54.3,232
10/6/95 5:20,12.3,54.3,232
10/6/95 5:20,12.3,54.3,232
10/6/95 5:21,12.3,54.3,232
10/6/95 5:22,12.3,54.3,232
10/6/95 5:22,12.3,54.3,232
10/6/95 5:23,12.3,54.3,232
10/6/95 5:24,12.3,54.3,232
10/6/95 5:24,12.3,54.3,232
10/6/95 5:25,12.3,54.3,232
10/6/95 5:26,12.3,54.3,232
10/6/95 5:26,12.3,54.3,232
10/6/95 5:27,12.3,54.3,232
10/6/95 5:28,12.3,54.3,232
10/6/95 5:28,12.3,54.3,232
10/6/95 5:29,12.3,54.3,232
10/6/95 5:30,12.3,54.3,232
10/6/95 5:30,12.3,54.3,232
10/6/95 5:31,12.3,54.3,232
10/6/95 5:32,12.3,54.3,232
10/6/95 5:32,12.3,54.3,232
10/6/95 5:33,12.3,54.3,232
10/6/95 5:34,12.3,54.3,232
10/6/95 5:34,12.3,54.3,232
10/6/95 5:35,12.3,54.3,232
10/6/95 5:36,12.3,54.3,232
10/6/95 5:36,12.3,54.3,232
10/6/95 5:37,12.3,54.3,232
10/6/95 5:38,12.3,54.3,232
10/6/95 5:38,11.8,53.4,233
10/6/95 5:39,11.8,53.4,233
10/6/95 5:40,11.8,53.4,233
10/6/95 5:40,11.8,53.4,233
10/6/95 5:41,11.8,53.4,233
10/6/95 5:42,11.8,53.4,233
10/6/95 5:42,11.8,53.4,233
10/6/95 5:43,11.8,53.4,233
10/6/95 5:44,11.8,53.4,233
10/6/95 5:44,11.8,53.4,233
10/6/95 5:45,11.8,53.4,233
10/6/95 5:46,11.8,53.4,233
10/6/95 5:46,11.8,53.4,233
10/6/95 5:47,11.8,53.4,233
10/6/95 5:48,11.8,53.4,233
10/6/95 5:48,11.8,53.4,233
10/6/95 5:49,11.8,53.4,233
10/6/95 5:50,11.8,53.4,233
10/6/95 5:50,11.8,53.4,233
10/6/95 5:51,11.8,53.4,233
10/6/95 5:52,11.8,53.4,233
10/6/95 5:52,11.8,53.4,233
10/6/95 5:53,11.8,53.4,233
10/6/95 5:54,11.8,53.4,233
10/6/95 5:54,11.8,53.4,233
10/6/95 5:55,11.8,53.4,233
10/6/95 5:56,11.8,53.4,233
10/6/95 5:56,11.8,53.4,233
10/6/95 5:57,11.8,53.4,233
10/6/95 5:58,11.8,53.4,233
10/6/95 5:58,11.8,53.4,233
10/6/95 5:59,11.8,53.4,233
10/6/95 6:00,11.8,53.4,233
10/6/95 6:00,11.8,53.4,233
10/6/95 6:01,11.8,53.4,233
10/6/95 6:02,11.8,53.4,233
10/6/95 6:02,11.8,53.4,233
10/6/95 6:03,11.8,53.4,233
10/6/95 6:04,11.8,53.4,233
10/6/95 6:04,11.8,53.4,233
10/6/95 6:05,11.8,53.4,233
10/6/95 6:06,11.8,53.4,233
10/6/95 6:06,11.8,53.4,233
10/6/95 6:07,11.8,53.4,233
10/6/95 6:08,11.8,53.4,233
10/6/95 6:08,11.8,53.4,233
10/6/95 6:09,11.8,53.4,233
10/6/95 6:10,11.8,53.4,233
10/6/95 6:10,11.8,53.4,233
10/6/95 6:11,11.8,53.4,233
10/6/95 6:12,11.8,53.4,233
10/6/95 6:12,11.8,53.4,233
10/6/95 6:13,11.8,53.4,233
10/6/95 6:14,11.8,53.4,233
10/6/95 6:14,11.8,53.4,233
10/6/95 6:15,11.3,52.5,234
10/6/95 6:16,11.3,52.5,234
10/6/95 6:16,11.3,52.5,234
10/6/95 6:17,11.3,52.5,234
10/6/95 6:18,11.3,52.5,234
10/6/95 6:18,11.3,52.5,234
10/6/95 6:19,11.3,52.5,234
10/6/95 6:20,11.3,52.5,234
10/6/95 6:20,11.3,52.5,234
10/6/95 6:21,11.3,52.5,234
10/6/95 6:22,11.3,52.5,234
10/6/95 6:22,11.3,52.5,234
10/6/95 6:23,11.3,52.5,234
10/6/95 6:24,11.3,52.5,234
10/6/95 6:24,11.3,52.5,234
10/6/95 6:25,11.3,52.5,234
10/6/95 6:26,11.3,52.5,234
10/6/95 6:26,11.3,52.5,234
10/6/95 6:27,11.3,52.5,234
10/6/95 6:28,11.3,52.5,234
10/6/95 6:28,11.3,52.5,234
10/6/95 6:29,11.3,52.5,234
10/6/95 6:30,11.3,52.5,234
10/6/95 6:30,11.3,52.5,234
10/6/95 6:31,11.3,52.5,234
10/6/95 6:32,11.3,52.5,234
10/6/95 6:32,11.3,52.5,234
10/6/95 6:33,11.3,52.5,234
10/6/95 6:34,11.3,52.5,234
10/6/95 6:34,11.3,52.5,234
10/6/95 6:35,11.3,52.5,234
10/6/95 6:36,11.3,52.5,234
10/6/95 6:36,11.3,52.5,234
10/6/95 6:37,11.3,52.5,234
10/6/95 6:38,11.3,52.5,234
10/6/95 6:38,11.3,52.5,234
10/6/95 6:39,11.3,52.5,234
10/6/95 6:40,11.3,52.5,234
10/6/95 6:40,11.3,52.5,234
10/6/95 6:41,10.8,51.6,235
10/6/95 6:42,10.8,51.6,235
10/6/95 6:42,10.8,51.6,235
10/6/95 6:43,10.8,51.6,235
10/6/95 6:44,10.8,51.6,235
10/6/95 6:44,10.8,51.6,235
10/6/95 6:45,10.8,51.6,235
10/6/95 6:46,10.8,51.6,235
10/6/95 6:46,10.8,51.6,235
10/6/95 6:47,10.8,51.6,235
10/6/95 6:48,10.8,51.6,235
10/6/95 6:48,10.8,51.6,235
10/6/95 6:49,10.8,51.6,235
10/6/95 6:50,10.8,51.6,235
10/6/95 6:50,10.8,51.6,235
10/6/95 6:51,10.8,51.6,235
10/6/95 6:52,10.8,51.6,235
10/6/95 6:52,10.8,51.6,235
10/6/95 6:53,10.8,51.6,235
10/6/95 6:54,10.8,51.6,235
10/6/95 6:54,10.8,51.6,235
10/6/95 6:55,10.8,51.6,235
10/6/95 6:56,10.8,51.6,235
10/6/95 6:56,10.8,51.6,235
10/6/95 6:57,10.8,51.6,235
10/6/95 6:58,10.8,51.6,235
10/6/95 6:58,10.8,51.6,235
10/6/95 6:59,10.8,51.6,235
10/6/95 7:00,10.8,51.6,235
10/6/95 7:00,10.8,51.6,235
10/6/95 7:01,10.8,51.6,235
10/6/95 7:02,10.8,51.6,235
10/6/95 7:02,10.8,51.6,235
10/6/95 7:03,10.8,51.6,235
10/6/95 7:04,10.8,51.6,235
10/6/95 7:04,10.8,51.6,235
10/6/95 7:05,10.8,51.6,235
10/6/95 7:06,10.8,51.6,235
10/6/95 7:06,10.8,51.6,235
10/6/95 7:07,10.8,51.6,235
10/6/95 7:08,10.8,51.6,235
10/6/95 7:08,10.8,51.6,235
10/6/95 7:09,10.8,51.6,235
10/6/95 7:10,10.8,51.6,235
10/6/95 7:10,10.8,51.6,235
10/6/95 7:11,10.8,51.6,235
10/6/95 7:12,10.8,51.6,235
10/6/95 7:12,10.8,51.6,235
10/6/95 7:13,10.8,51.6,235
10/6/95 7:14,10.8,51.6,235
10/6/95 7:14,10.8,51.6,235
10/6/95 7:15,10.8,51.6,235
10/6/95 7:16,10.8,51.6,235
10/6/95 7:16,10.8,51.6,235
10/6/95 7:17,10.8,51.6,235
10/6/95 7:18,10.8,51.6,235
10/6/95 7:18,10.8,51.6,235
10/6/95 7:19,10.8,51.6,235
10/6/95 7:20,10.8,51.6,235
10/6/95 7:20,10.8,51.6,235
10/6/95 7:21,10.3,50.7,236
10/6/95 7:22,10.3,50.7,236
10/6/95 7:22,10.3,50.7,236
10/6/95 7:23,10.3,50.7,236
10/6/95 7:24,10.3,50.7,236
10/6/95 7:24,10.3,50.7,236
10/6/95 7:25,10.3,50.7,236
10/6/95 7:26,10.3,50.7,236
10/6/95 7:26,10.3,50.7,236
10/6/95 7:27,10.3,50.7,236
10/6/95 7:28,10.3,50.7,236
10/6/95 7:28,10.3,50.7,236
10/6/95 7:29,10.3,50.7,236
10/6/95 7:30,10.3,50.7,236
10/6/95 7:30,10.3,50.7,236
10/6/95 7:31,10.3,50.7,236
10/6/95 7:32,10.3,50.7,236
10/6/95 7:32,10.3,50.7,236
10/6/95 7:33,10.3,50.7,236
10/6/95 7:34,10.3,50.7,236
10/6/95 7:34,10.3,50.7,236
10/6/95 7:35,10.3,50.7,236
10/6/95 7:36,10.3,50.7,236
10/6/95 7:36,10.3,50.7,236
10/6/95 7:37,10.3,50.7,236
10/6/95 7:38,10.3,50.7,236
10/6/95 7:38,10.3,50.7,236
10/6/95 7:39,10.3,50.7,236
10/6/95 7:40,10.3,50.7,236
10/6/95 7:40,10.3,50.7,236
10/6/95 7:41,10.3,50.7,236
10/6/95 7:42,10.3,50.7,236
10/6/95 7:42,10.3,50.7,236
10/6/95 7:43,10.3,50.7,236
10/6/95 7:44,10.3,50.7,236
10/6/95 7:44,10.3,50.7,236
10/6/95 7:45,10.3,50.7,236
10/6/95 7:46,10.3,50.7,236
10/6/95 7:46,10.3,50.7,236
10/6/95 7:47,10.3,50.7,236
10/6/95 7:48,10.3,50.7,236
10/6/95 7:48,10.3,50.7,236
10/6/95 7:49,10.3,50.7,236
10/6/95 7:50,10.3,50.7,236
10/6/95 7:50,10.3,50.7,236
10/6/95 7:51,10.3,50.7,236
10/6/95 7:52,10.3,50.7,236
10/6/95 7:52,10.3,50.7,236
10/6/95 7:53,10.3,50.7,236
10/6/95 7:54,10.3,50.7,236
10/6/95 7:54,10.3,50.7,236
10/6/95 7:55,10.3,50.7,236
10/6/95 7:56,10.3,50.7,236
10/6/95 7:56,10.3,50.7,236
10/6/95 7:57,10.3,50.7,236
10/6/95 7:58,10.3,50.7,236
10/6/95 7:58,10.3,50.7,236
10/6/95 7:59,10.3,50.7,236
10/6/95 8:00,10.3,50.7,236
10/6/95 8:00,10.3,50.7,236
10/6/95 8:01,10.3,50.7,236
10/6/95 8:02,10.3,50.7,236
10/6/95 8:02,10.3,50.7,236
10/6/95 8:03,10.3,50.7,236
10/6/95 8:04,10.3,50.7,236
10/6/95 8:04,10.3,50.7,236
10/6/95 8:05,10.3,50.7,236
10/6/95 8:06,10.3,50.7,236
10/6/95 8:06,10.3,50.7,236
10/6/95 8:07,10.3,50.7,236
10/6/95 8:08,10.3,50.7,236
10/6/95 8:08,10.3,50.7,236
10/6/95 8:09,10.3,50.7,236
10/6/95 8:10,10.3,50.7,236
10/6/95 8:10,10.3,50.7,236
10/6/95 8:11,10.3,50.7,236
10/6/95 8:12,10.3,50.7,236
10/6/95 8:12,10.3,50.7,236
10/6/95 8:13,10.3,50.7,236
10/6/95 8:14,10.3,50.7,236
10/6/95 8:14,10.3,50.7,236
10/6/95 8:15,10.3,50.7,236
10/6/95 8:16,10.3,50.7,236
10/6/95 8:16,10.3,50.7,236
10/6/95 8:17,10.8,51.6,235
10/6/95 8:18,10.8,51.6,235
10/6/95 8:18,10.8,51.6,235
10/6/95 8:19,10.8,51.6,235
10/6/95 8:20,10.8,51.6,235
10/6/95 8:20,10.8,51.6,235
10/6/95 8:21,10.8,51.6,235
10/6/95 8:22,10.8,51.6,235
10/6/95 8:22,10.8,51.6,235
10/6/95 8:23,10.8,51.6,235
10/6/95 8:24,10.8,51.6,235
10/6/95 8:24,10.8,51.6,235
10/6/95 8:25,10.8,51.6,235
10/6/95 8:26,10.8,51.6,235
10/6/95 8:26,10.8,51.6,235
10/6/95 8:27,10.8,51.6,235
10/6/95 8:28,10.8,51.6,235
10/6/95 8:28,10.8,51.6,235
10/6/95 8:29,10.8,51.6,235
10/6/95 8:30,10.8,51.6,235
10/6/95 8:30,10.8,51.6,235
10/6/95 8:31,10.8,51.6,235
10/6/95 8:32,10.8,51.6,235
10/6/95 8:32,10.8,51.6,235
10/6/95 8:33,10.8,51.6,235
10/6/95 8:34,10.8,51.6,235
10/6/95 8:34,10.8,51.6,235
10/6/95 8:35,10.8,51.6,235
10/6/95 8:36,10.8,51.6,235
10/6/95 8:36,10.8,51.6,235
10/6/95 8:37,10.8,51.6,235
10/6/95 8:38,10.8,51.6,235
10/6/95 8:38,10.8,51.6,235
10/6/95 8:39,10.8,51.6,235
10/6/95 8:40,10.8,51.6,235
10/6/95 8:40,10.8,51.6,235
10/6/95 8:41,10.8,51.6,235
10/6/95 8:42,10.8,51.6,235
10/6/95 8:42,10.8,51.6,235
10/6/95 8:43,10.8,51.6,235
10/6/95 8:44,10.8,51.6,235
10/6/95 8:44,10.8,51.6,235
10/6/95 8:45,10.8,51.6,235
10/6/95 8:46,10.8,51.6,235
10/6/95 8:46,10.8,51.6,235
10/6/95 8:47,10.8,51.6,235
10/6/95 8:48,10.8,51.6,235
10/6/95 8:48,10.8,51.6,235
10/6/95 8:49,10.8,51.6,235
10/6/95 8:50,11.3,52.5,234
10/6/95 8:50,11.3,52.5,234
10/6/95 8:51,11.3,52.5,234
10/6/95 8:52,11.3,52.5,234
10/6/95 8:52,11.3,52.5,234
10/6/95 8:53,11.3,52.5,234
10/6/95 8:54,11.3,52.5,234
10/6/95 8:54,11.3,52.5,234
10/6/95 8:55,11.3,52.5,234
10/6/95 8:56,11.3,52.5,234
10/6/95 8:56,11.8,53.4,233
10/6/95 8:57,11.8,53.4,233
10/6/95 8:58,12.3,54.3,232
10/6/95 8:58,12.3,54.3,232
10/6/95 8:59,12.8,55.2,231
10/6/95 9:00,12.8,55.2,231
10/6/95 9:00,12.8,55.2,231
10/6/95 9:01,13.3,56.1,230
10/6/95 9:02,13.3,56.1,230
10/6/95 9:02,13.3,56.1,230
10/6/95 9:03,13.3,56.1,230
10/6/95 9:04,13.8,56.9,229
10/6/95 9:04,13.8,56.9,229
10/6/95 9:05,13.8,56.9,229
10/6/95 9:06,13.8,56.9,229
10/6/95 9:06,13.8,56.9,229
10/6/95 9:07,14.3,57.8,228
10/6/95 9:08,14.3,57.8,228
10/6/95 9:08,14.3,57.8,228
10/6/95 9:09,14.3,57.8,228
10/6/95 9:10,14.7,58.6,227
10/6/95 9:10,14.7,58.6,227
10/6/95 9:11,14.7,58.6,227
10/6/95 9:12,14.7,58.6,227
10/6/95 9:12,14.7,58.6,227
10/6/95 9:13,15.2,59.5,226
10/6/95 9:14,15.2,59.5,226
10/6/95 9:14,15.2,59.5,226
10/6/95 9:15,15.2,59.5,226
10/6/95 9:16,15.7,60.3,225
10/6/95 9:16,15.7,60.3,225
10/6/95 9:17,15.7,60.3,225
10/6/95 9:18,15.7,60.3,225
10/6/95 9:18,15.7,60.3,225
10/6/95 9:19,15.7,60.3,225
10/6/95 9:20,16.1,61.1,224
10/6/95 9:20,16.1,61.1,224
10/6/95 9:21,16.1,61.1,224
10/6/95 9:22,16.1,61.1,224
10/6/95 9:22,16.1,61.1,224
10/6/95 9:23,16.6,61.9,223
