Gassy Well w/separator  August 1996
3x5i03.csv,  Start Time = 0 sec, Duration = 59 sec
08/04/96
0:00:00 AM
time(sec),     Pressure(psi)
 52.78 ,       1538.6 
 52.8 ,        1538.6 
 52.82 ,       1538.6 
 52.84 ,       1538.6 
 52.86 ,       1538.6 
 52.88 ,       1538.6 
 52.9 ,        1544.5 
 52.92 ,       1538.6 
 52.94 ,       1538.6 
 52.96 ,       1538.6 
 52.98 ,       1544.5 
 53 ,          1535.7 
 53.02 ,       1538.6 
 53.04 ,       1535.7 
 53.06 ,       1538.6 
 53.08 ,       1535.7 
 53.1 ,        1535.7 
 53.12 ,       1538.6 
 53.14 ,       1541.6 
 53.16 ,       1532.8 
 53.18 ,       1538.6 
 53.2 ,        1535.7 
 53.22 ,       1538.6 
 53.24 ,       1535.7 
 53.26 ,       1532.8 
 53.28 ,       1538.6 
 53.3 ,        1538.6 
 53.32 ,       1535.7 
 53.34 ,       1535.7 
 53.36 ,       1535.7 
 53.38 ,       1541.6 
 53.4 ,        1535.7 
 53.42 ,       1535.7 
 53.44 ,       1544.5 
 53.46 ,       1535.7 
 53.48 ,       1538.6 
 53.5 ,        1541.6 
 53.52 ,       1541.6 
 53.54 ,       1541.6 
 53.56 ,       1538.6 
 53.58 ,       1544.5 
 53.6 ,        1544.5 
 53.62 ,       1541.6 
 53.64 ,       1541.6 
 53.66 ,       1547.5 
 53.68 ,       1547.5 
 53.7 ,        1541.6 
 53.72 ,       1547.5 
 53.74 ,       1547.5 
 53.76 ,       1544.5 
 53.78 ,       1547.5 
 53.8 ,        1547.5 
 53.82 ,       1547.5 
 53.84 ,       1541.6 
 53.86 ,       1544.5 
 53.88 ,       1547.5 
 53.9 ,        1544.5 
 53.92 ,       1544.5 
 53.94 ,       1541.6 
 53.96 ,       1544.5 
 53.98 ,       1541.6 
 54 ,          1544.5 
 54.02 ,       1547.5 
 54.04 ,       1541.6 
 54.06 ,       1544.5 
 54.08 ,       1538.6 
 54.1 ,        1538.6 
 54.12 ,       1541.6 
 54.14 ,       1544.5 
 54.16 ,       1538.6 
 54.18 ,       1541.6 
 54.2 ,        1541.6 
 54.22 ,       1535.7 
 54.24 ,       1538.6 
 54.26 ,       1538.6 
 54.28 ,       1538.6 
 54.3 ,        1535.7 
 54.32 ,       1535.7 
 54.34 ,       1535.7 
 54.36 ,       1535.7 
 54.38 ,       1538.6 
 54.4 ,        1532.8 
 54.42 ,       1535.7 
 54.44 ,       1535.7 
 54.46 ,       1535.7 
 54.48 ,       1535.7 
 54.5 ,        1532.8 
 54.52 ,       1538.6 
 54.54 ,       1535.7 
 54.56 ,       1535.7 
 54.58 ,       1538.6 
 54.6 ,        1532.8 
 54.62 ,       1535.7 
 54.64 ,       1538.6 
 54.66 ,       1535.7 
 54.68 ,       1535.7 
 54.7 ,        1535.7 
 54.72 ,       1535.7 
 54.74 ,       1535.7 
 54.76 ,       1538.6 
 54.78 ,       1535.7 
 54.8 ,        1535.7 
 54.82 ,       1535.7 
 54.84 ,       1535.7 
 54.86 ,       1538.6 
 54.88 ,       1535.7 
 54.9 ,        1532.8 
 54.92 ,       1535.7 
 54.94 ,       1535.7 
 54.96 ,       1532.8 
 54.98 ,       1535.7 
 55 ,          1538.6 
 55.02 ,       1532.8 
 55.04 ,       1535.7 
 55.06 ,       1532.8 
 55.08 ,       1535.7 
 55.1 ,        1538.6 
 55.12 ,       1535.7 
 55.14 ,       1535.7 
 55.16 ,       1532.8 
 55.18 ,       1535.7 
 55.2 ,        1535.7 
 55.22 ,       1538.6 
 55.24 ,       1529.8 
 55.26 ,       1529.8 
 55.28 ,       1532.8 
 55.3 ,        1529.8 
 55.32 ,       1532.8 
 55.34 ,       1529.8 
 55.36 ,       1526.9 
 55.38 ,       1529.8 
 55.4 ,        1529.8 
 55.42 ,       1529.8 
 55.44 ,       1526.9 
 55.46 ,       1526.9 
 55.48 ,       1523.9 
 55.5 ,        1523.9 
 55.52 ,       1523.9 
 55.54 ,       1526.9 
 55.56 ,       1529.8 
 55.58 ,       1521 
 55.6 ,        1523.9 
 55.62 ,       1523.9 
 55.64 ,       1523.9 
 55.66 ,       1523.9 
 55.68 ,       1521 
 55.7 ,        1523.9 
 55.72 ,       1518 
 55.74 ,       1518 
 55.76 ,       1518 
 55.78 ,       1518 
 55.8 ,        1518 
 55.82 ,       1518 
 55.84 ,       1515.1 
 55.86 ,       1518 
 55.88 ,       1521 
 55.9 ,        1515.1 
 55.92 ,       1515.1 
 55.94 ,       1512.2 
 55.96 ,       1515.1 
 55.98 ,       1515.1 
 56 ,          1518 
 56.02 ,       1515.1 
 56.04 ,       1515.1 
 56.06 ,       1515.1 
 56.08 ,       1512.2 
 56.1 ,        1512.2 
 56.12 ,       1515.1 
 56.14 ,       1515.1 
 56.16 ,       1515.1 
 56.18 ,       1512.2 
 56.2 ,        1512.2 
 56.22 ,       1515.1 
 56.24 ,       1518 
 56.26 ,       1512.2 
 56.28 ,       1512.2 
 56.3 ,        1509.2 
 56.32 ,       1515.1 
 56.34 ,       1509.2 
 56.36 ,       1509.2 
 56.38 ,       1512.2 
 56.4 ,        1512.2 
 56.42 ,       1509.2 
 56.44 ,       1512.2 
 56.46 ,       1509.2 
 56.48 ,       1509.2 
 56.5 ,        1512.2 
 56.52 ,       1506.3 
 56.54 ,       1509.2 
 56.56 ,       1512.2 
 56.58 ,       1506.3 
 56.6 ,        1509.2 
 56.62 ,       1506.3 
 56.64 ,       1506.3 
 56.66 ,       1509.2 
 56.68 ,       1503.3 
 56.7 ,        1506.3 
 56.72 ,       1506.3 
 56.74 ,       1506.3 
 56.76 ,       1500.4 
 56.78 ,       1506.3 
 56.8 ,        1503.3 
 56.82 ,       1500.4 
 56.84 ,       1503.3 
 56.86 ,       1497.5 
 56.88 ,       1497.5 
 56.9 ,        1503.3 
 56.92 ,       1494.5 
 56.94 ,       1497.5 
 56.96 ,       1497.5 
 56.98 ,       1494.5 
 57 ,          1497.5 
 57.02 ,       1500.4 
 57.04 ,       1494.5 
 57.06 ,       1497.5 
 57.08 ,       1494.5 
 57.1 ,        1497.5 
 57.12 ,       1497.5 
 57.14 ,       1500.4 
 57.16 ,       1500.4 
 57.18 ,       1500.4 
 57.2 ,        1500.4 
 57.22 ,       1503.3 
 57.24 ,       1503.3 
 57.26 ,       1497.5 
 57.28 ,       1500.4 
 57.3 ,        1503.3 
 57.32 ,       1506.3 
 57.34 ,       1512.2 
 57.36 ,       1521 
 57.38 ,       1515.1 
 57.4 ,        1518 
 57.42 ,       1521 
 57.44 ,       1526.9 
 57.46 ,       1521 
 57.48 ,       1523.9 
 57.5 ,        1523.9 
 57.52 ,       1529.8 
 57.54 ,       1523.9 
 57.56 ,       1529.8 
 57.58 ,       1523.9 
 57.6 ,        1523.9 
 57.62 ,       1526.9 
 57.64 ,       1526.9 
 57.66 ,       1529.8 
 57.68 ,       1526.9 
 57.7 ,        1532.8 
 57.72 ,       1529.8 
 57.74 ,       1529.8 
 57.76 ,       1529.8 
 57.78 ,       1532.8 
 57.8 ,        1532.8 
 57.82 ,       1529.8 
 57.84 ,       1529.8 
 57.86 ,       1529.8 
 57.88 ,       1532.8 
 57.9 ,        1538.6 
 57.92 ,       1535.7 
 57.94 ,       1532.8 
 57.96 ,       1532.8 
 57.98 ,       1535.7 
 58 ,          1532.8 
 58.02 ,       1535.7 
 58.04 ,       1535.7 
 58.06 ,       1535.7 
 58.08 ,       1532.8 
 58.1 ,        1535.7 
 58.12 ,       1532.8 
 58.14 ,       1535.7 
 58.16 ,       1535.7 
 58.18 ,       1538.6 
 58.2 ,        1535.7 
 58.22 ,       1535.7 
 58.24 ,       1535.7 
 58.26 ,       1532.8 
 58.28 ,       1532.8 
 58.3 ,        1532.8 
 58.32 ,       1535.7 
 58.34 ,       1535.7 
 58.36 ,       1535.7 
 58.38 ,       1538.6 
 58.4 ,        1535.7 
 58.42 ,       1529.8 
 58.44 ,       1529.8 
 58.46 ,       1529.8 
 58.48 ,       1529.8 
 58.5 ,        1532.8 
 58.52 ,       1532.8 
 58.54 ,       1535.7 
 58.56 ,       1529.8 
 58.58 ,       1532.8 
 58.6 ,        1532.8 
 58.62 ,       1535.7 
 58.64 ,       1529.8 
 58.66 ,       1529.8 
 58.68 ,       1535.7 
 58.7 ,        1532.8 
 58.72 ,       1532.8 
 58.74 ,       1535.7 
 58.76 ,       1529.8 
 58.78 ,       1532.8 
 58.8 ,        1535.7 
 58.82 ,       1532.8 
 58.84 ,       1532.8 
 58.86 ,       1535.7 
 58.88 ,       1535.7 
 58.9 ,        1532.8 
 58.92 ,       1535.7 
 58.94 ,       1535.7 
 58.96 ,       1532.8 
 58.98 ,       1535.7 
 59 ,          1535.7 
