Gassy Well w/separator  August 1996
5x5i03.csv,  Start Time = 0 sec, Duration = 59 sec
08/04/96
0:00:00 AM
time(sec),     Pressure(psi)
 42.28 ,       438.4 
 42.3 ,        444.5 
 42.32 ,       438.4 
 42.34 ,       444.5 
 42.36 ,       441.4 
 42.38 ,       438.4 
 42.4 ,        438.4 
 42.42 ,       438.4 
 42.44 ,       438.4 
 42.46 ,       441.4 
 42.48 ,       438.4 
 42.5 ,        438.4 
 42.52 ,       438.4 
 42.54 ,       444.5 
 42.56 ,       438.4 
 42.58 ,       444.5 
 42.6 ,        438.4 
 42.62 ,       441.4 
 42.64 ,       438.4 
 42.66 ,       438.4 
 42.68 ,       438.4 
 42.7 ,        438.4 
 42.72 ,       438.4 
 42.74 ,       438.4 
 42.76 ,       438.4 
 42.78 ,       438.4 
 42.8 ,        444.5 
 42.82 ,       438.4 
 42.84 ,       438.4 
 42.86 ,       441.4 
 42.88 ,       438.4 
 42.9 ,        438.4 
 42.92 ,       438.4 
 42.94 ,       441.4 
 42.96 ,       435.4 
 42.98 ,       444.5 
 43 ,          438.4 
 43.02 ,       438.4 
 43.04 ,       438.4 
 43.06 ,       438.4 
 43.08 ,       441.4 
 43.1 ,        438.4 
 43.12 ,       444.5 
 43.14 ,       444.5 
 43.16 ,       438.4 
 43.18 ,       447.5 
 43.2 ,        438.4 
 43.22 ,       444.5 
 43.24 ,       438.4 
 43.26 ,       438.4 
 43.28 ,       444.5 
 43.3 ,        438.4 
 43.32 ,       444.5 
 43.34 ,       438.4 
 43.36 ,       438.4 
 43.38 ,       447.5 
 43.4 ,        441.4 
 43.42 ,       438.4 
 43.44 ,       438.4 
 43.46 ,       438.4 
 43.48 ,       441.4 
 43.5 ,        447.5 
 43.52 ,       438.4 
 43.54 ,       438.4 
 43.56 ,       444.5 
 43.58 ,       438.4 
 43.6 ,        447.5 
 43.62 ,       438.4 
 43.64 ,       441.4 
 43.66 ,       444.5 
 43.68 ,       444.5 
 43.7 ,        444.5 
 43.72 ,       438.4 
 43.74 ,       441.4 
 43.76 ,       438.4 
 43.78 ,       441.4 
 43.8 ,        447.5 
 43.82 ,       438.4 
 43.84 ,       444.5 
 43.86 ,       435.4 
 43.88 ,       438.4 
 43.9 ,        441.4 
 43.92 ,       441.4 
 43.94 ,       444.5 
 43.96 ,       438.4 
 43.98 ,       438.4 
 44 ,          441.4 
 44.02 ,       441.4 
 44.04 ,       438.4 
 44.06 ,       441.4 
 44.08 ,       441.4 
 44.1 ,        447.5 
 44.12 ,       438.4 
 44.14 ,       438.4 
 44.16 ,       444.5 
 44.18 ,       441.4 
 44.2 ,        444.5 
 44.22 ,       441.4 
 44.24 ,       438.4 
 44.26 ,       447.5 
 44.28 ,       438.4 
 44.3 ,        444.5 
 44.32 ,       444.5 
 44.34 ,       444.5 
 44.36 ,       441.4 
 44.38 ,       441.4 
 44.4 ,        438.4 
 44.42 ,       438.4 
 44.44 ,       450.5 
 44.46 ,       444.5 
 44.48 ,       438.4 
 44.5 ,        453.5 
 44.52 ,       441.4 
 44.54 ,       441.4 
 44.56 ,       444.5 
 44.58 ,       438.4 
 44.6 ,        447.5 
 44.62 ,       438.4 
 44.64 ,       444.5 
 44.66 ,       438.4 
 44.68 ,       441.4 
 44.7 ,        444.5 
 44.72 ,       444.5 
 44.74 ,       444.5 
 44.76 ,       444.5 
 44.78 ,       441.4 
 44.8 ,        438.4 
 44.82 ,       441.4 
 44.84 ,       441.4 
 44.86 ,       447.5 
 44.88 ,       441.4 
 44.9 ,        441.4 
 44.92 ,       438.4 
 44.94 ,       441.4 
 44.96 ,       444.5 
 44.98 ,       441.4 
 45 ,          447.5 
 45.02 ,       441.4 
 45.04 ,       447.5 
 45.06 ,       438.4 
 45.08 ,       441.4 
 45.1 ,        447.5 
 45.12 ,       444.5 
 45.14 ,       441.4 
 45.16 ,       438.4 
 45.18 ,       444.5 
 45.2 ,        441.4 
 45.22 ,       441.4 
 45.24 ,       444.5 
 45.26 ,       438.4 
 45.28 ,       438.4 
 45.3 ,        447.5 
 45.32 ,       441.4 
 45.34 ,       444.5 
 45.36 ,       447.5 
 45.38 ,       444.5 
 45.4 ,        450.5 
 45.42 ,       444.5 
 45.44 ,       441.4 
 45.46 ,       444.5 
 45.48 ,       450.5 
 45.5 ,        441.4 
 45.52 ,       447.5 
 45.54 ,       444.5 
 45.56 ,       444.5 
 45.58 ,       447.5 
 45.6 ,        447.5 
 45.62 ,       438.4 
 45.64 ,       441.4 
 45.66 ,       441.4 
 45.68 ,       441.4 
 45.7 ,        441.4 
 45.72 ,       450.5 
 45.74 ,       444.5 
 45.76 ,       447.5 
 45.78 ,       444.5 
 45.8 ,        447.5 
 45.82 ,       444.5 
 45.84 ,       447.5 
 45.86 ,       447.5 
 45.88 ,       444.5 
 45.9 ,        444.5 
 45.92 ,       447.5 
 45.94 ,       441.4 
 45.96 ,       444.5 
 45.98 ,       444.5 
 46 ,          447.5 
 46.02 ,       450.5 
 46.04 ,       444.5 
 46.06 ,       447.5 
 46.08 ,       447.5 
 46.1 ,        444.5 
 46.12 ,       441.4 
 46.14 ,       444.5 
 46.16 ,       447.5 
 46.18 ,       447.5 
 46.2 ,        441.4 
 46.22 ,       450.5 
 46.24 ,       447.5 
 46.26 ,       441.4 
 46.28 ,       444.5 
 46.3 ,        444.5 
 46.32 ,       444.5 
 46.34 ,       444.5 
 46.36 ,       441.4 
 46.38 ,       444.5 
 46.4 ,        450.5 
 46.42 ,       444.5 
 46.44 ,       444.5 
 46.46 ,       447.5 
 46.48 ,       444.5 
 46.5 ,        444.5 
 46.52 ,       441.4 
 46.54 ,       450.5 
 46.56 ,       444.5 
 46.58 ,       441.4 
 46.6 ,        444.5 
 46.62 ,       447.5 
 46.64 ,       441.4 
 46.66 ,       447.5 
 46.68 ,       441.4 
 46.7 ,        450.5 
 46.72 ,       441.4 
 46.74 ,       441.4 
 46.76 ,       444.5 
 46.78 ,       447.5 
 46.8 ,        441.4 
 46.82 ,       438.4 
 46.84 ,       438.4 
 46.86 ,       444.5 
 46.88 ,       444.5 
 46.9 ,        441.4 
 46.92 ,       447.5 
 46.94 ,       438.4 
 46.96 ,       444.5 
 46.98 ,       441.4 
 47 ,          450.5 
 47.02 ,       444.5 
 47.04 ,       441.4 
 47.06 ,       441.4 
 47.08 ,       444.5 
 47.1 ,        441.4 
 47.12 ,       441.4 
 47.14 ,       447.5 
 47.16 ,       441.4 
 47.18 ,       444.5 
 47.2 ,        444.5 
 47.22 ,       450.5 
 47.24 ,       441.4 
 47.26 ,       444.5 
 47.28 ,       438.4 
 47.3 ,        450.5 
 47.32 ,       444.5 
 47.34 ,       444.5 
 47.36 ,       450.5 
 47.38 ,       447.5 
 47.4 ,        441.4 
 47.42 ,       450.5 
 47.44 ,       441.4 
 47.46 ,       444.5 
 47.48 ,       441.4 
 47.5 ,        444.5 
 47.52 ,       444.5 
 47.54 ,       444.5 
 47.56 ,       438.4 
 47.58 ,       441.4 
 47.6 ,        450.5 
 47.62 ,       447.5 
 47.64 ,       441.4 
 47.66 ,       444.5 
 47.68 ,       444.5 
 47.7 ,        441.4 
 47.72 ,       447.5 
 47.74 ,       447.5 
 47.76 ,       444.5 
 47.78 ,       444.5 
 47.8 ,        444.5 
 47.82 ,       444.5 
 47.84 ,       444.5 
 47.86 ,       441.4 
 47.88 ,       441.4 
 47.9 ,        450.5 
 47.92 ,       444.5 
 47.94 ,       450.5 
 47.96 ,       441.4 
 47.98 ,       441.4 
 48 ,          441.4 
 48.02 ,       441.4 
 48.04 ,       444.5 
 48.06 ,       444.5 
 48.08 ,       441.4 
 48.1 ,        447.5 
 48.12 ,       441.4 
 48.14 ,       447.5 
 48.16 ,       438.4 
 48.18 ,       447.5 
 48.2 ,        444.5 
 48.22 ,       438.4 
 48.24 ,       441.4 
 48.26 ,       447.5 
 48.28 ,       444.5 
 48.3 ,        441.4 
 48.32 ,       441.4 
 48.34 ,       444.5 
 48.36 ,       447.5 
 48.38 ,       444.5 
 48.4 ,        447.5 
 48.42 ,       438.4 
 48.44 ,       438.4 
 48.46 ,       444.5 
 48.48 ,       444.5 
 48.5 ,        450.5 
 48.52 ,       438.4 
 48.54 ,       444.5 
 48.56 ,       450.5 
 48.58 ,       447.5 
 48.6 ,        438.4 
 48.62 ,       444.5 
 48.64 ,       444.5 
 48.66 ,       438.4 
 48.68 ,       447.5 
 48.7 ,        441.4 
 48.72 ,       450.5 
 48.74 ,       441.4 
 48.76 ,       444.5 
 48.78 ,       450.5 
 48.8 ,        438.4 
 48.82 ,       447.5 
 48.84 ,       441.4 
 48.86 ,       441.4 
 48.88 ,       450.5 
 48.9 ,        444.5 
 48.92 ,       441.4 
 48.94 ,       438.4 
 48.96 ,       441.4 
 48.98 ,       447.5 
 49 ,          438.4 
 49.02 ,       447.5 
 49.04 ,       444.5 
 49.06 ,       444.5 
 49.08 ,       441.4 
 49.1 ,        444.5 
 49.12 ,       441.4 
 49.14 ,       444.5 
 49.16 ,       441.4 
 49.18 ,       441.4 
 49.2 ,        444.5 
 49.22 ,       441.4 
 49.24 ,       441.4 
 49.26 ,       438.4 
 49.28 ,       438.4 
 49.3 ,        447.5 
 49.32 ,       444.5 
 49.34 ,       447.5 
 49.36 ,       441.4 
 49.38 ,       444.5 
 49.4 ,        441.4 
 49.42 ,       447.5 
 49.44 ,       444.5 
 49.46 ,       447.5 
 49.48 ,       444.5 
 49.5 ,        447.5 
 49.52 ,       438.4 
 49.54 ,       441.4 
 49.56 ,       441.4 
 49.58 ,       444.5 
 49.6 ,        447.5 
 49.62 ,       441.4 
 49.64 ,       447.5 
 49.66 ,       441.4 
 49.68 ,       441.4 
 49.7 ,        444.5 
 49.72 ,       450.5 
 49.74 ,       441.4 
 49.76 ,       444.5 
 49.78 ,       450.5 
 49.8 ,        444.5 
 49.82 ,       447.5 
 49.84 ,       444.5 
 49.86 ,       447.5 
 49.88 ,       438.4 
 49.9 ,        444.5 
 49.92 ,       444.5 
 49.94 ,       447.5 
 49.96 ,       441.4 
 49.98 ,       444.5 
 50 ,          441.4 
 50.02 ,       444.5 
 50.04 ,       438.4 
 50.06 ,       447.5 
 50.08 ,       438.4 
 50.1 ,        447.5 
 50.12 ,       438.4 
 50.14 ,       444.5 
 50.16 ,       441.4 
 50.18 ,       438.4 
 50.2 ,        441.4 
 50.22 ,       450.5 
 50.24 ,       441.4 
 50.26 ,       444.5 
 50.28 ,       447.5 
 50.3 ,        447.5 
 50.32 ,       441.4 
 50.34 ,       444.5 
 50.36 ,       438.4 
 50.38 ,       447.5 
 50.4 ,        447.5 
 50.42 ,       438.4 
 50.44 ,       444.5 
 50.46 ,       438.4 
 50.48 ,       441.4 
 50.5 ,        444.5 
 50.52 ,       438.4 
 50.54 ,       438.4 
 50.56 ,       444.5 
 50.58 ,       444.5 
 50.6 ,        447.5 
 50.62 ,       444.5 
 50.64 ,       438.4 
 50.66 ,       447.5 
 50.68 ,       438.4 
 50.7 ,        438.4 
 50.72 ,       441.4 
 50.74 ,       438.4 
 50.76 ,       441.4 
 50.78 ,       438.4 
 50.8 ,        447.5 
 50.82 ,       438.4 
 50.84 ,       438.4 
 50.86 ,       441.4 
 50.88 ,       441.4 
 50.9 ,        438.4 
 50.92 ,       447.5 
 50.94 ,       438.4 
 50.96 ,       438.4 
 50.98 ,       441.4 
 51 ,          438.4 
 51.02 ,       441.4 
 51.04 ,       444.5 
 51.06 ,       444.5 
 51.08 ,       438.4 
 51.1 ,        438.4 
 51.12 ,       441.4 
 51.14 ,       444.5 
 51.16 ,       438.4 
 51.18 ,       438.4 
 51.2 ,        441.4 
 51.22 ,       435.4 
 51.24 ,       438.4 
 51.26 ,       441.4 
 51.28 ,       441.4 
 51.3 ,        438.4 
 51.32 ,       432.4 
 51.34 ,       438.4 
 51.36 ,       438.4 
 51.38 ,       438.4 
 51.4 ,        441.4 
 51.42 ,       441.4 
 51.44 ,       438.4 
 51.46 ,       441.4 
 51.48 ,       438.4 
 51.5 ,        444.5 
 51.52 ,       444.5 
 51.54 ,       438.4 
 51.56 ,       441.4 
 51.58 ,       438.4 
 51.6 ,        438.4 
 51.62 ,       441.4 
 51.64 ,       444.5 
 51.66 ,       438.4 
 51.68 ,       444.5 
 51.7 ,        444.5 
 51.72 ,       438.4 
 51.74 ,       438.4 
 51.76 ,       447.5 
 51.78 ,       438.4 
 51.8 ,        438.4 
 51.82 ,       441.4 
 51.84 ,       438.4 
 51.86 ,       447.5 
 51.88 ,       438.4 
 51.9 ,        438.4 
 51.92 ,       441.4 
 51.94 ,       438.4 
 51.96 ,       441.4 
 51.98 ,       441.4 
 52 ,          441.4 
 52.02 ,       444.5 
 52.04 ,       438.4 
 52.06 ,       444.5 
 52.08 ,       438.4 
 52.1 ,        444.5 
 52.12 ,       441.4 
 52.14 ,       438.4 
 52.16 ,       438.4 
 52.18 ,       441.4 
 52.2 ,        444.5 
 52.22 ,       441.4 
 52.24 ,       438.4 
 52.26 ,       438.4 
 52.28 ,       438.4 
 52.3 ,        441.4 
 52.32 ,       438.4 
 52.34 ,       444.5 
 52.36 ,       438.4 
 52.38 ,       444.5 
 52.4 ,        438.4 
 52.42 ,       438.4 
 52.44 ,       438.4 
 52.46 ,       441.4 
 52.48 ,       435.4 
 52.5 ,        438.4 
 52.52 ,       438.4 
 52.54 ,       444.5 
 52.56 ,       441.4 
 52.58 ,       438.4 
 52.6 ,        438.4 
 52.62 ,       444.5 
 52.64 ,       447.5 
 52.66 ,       438.4 
 52.68 ,       444.5 
 52.7 ,        435.4 
 52.72 ,       444.5 
 52.74 ,       438.4 
 52.76 ,       438.4 
 52.78 ,       441.4 
 52.8 ,        438.4 
 52.82 ,       438.4 
 52.84 ,       441.4 
 52.86 ,       441.4 
 52.88 ,       444.5 
 52.9 ,        438.4 
 52.92 ,       438.4 
 52.94 ,       438.4 
 52.96 ,       438.4 
 52.98 ,       438.4 
 53 ,          438.4 
 53.02 ,       441.4 
 53.04 ,       444.5 
 53.06 ,       438.4 
 53.08 ,       438.4 
 53.1 ,        441.4 
 53.12 ,       435.4 
 53.14 ,       438.4 
 53.16 ,       435.4 
 53.18 ,       441.4 
 53.2 ,        438.4 
 53.22 ,       444.5 
 53.24 ,       438.4 
 53.26 ,       438.4 
 53.28 ,       438.4 
 53.3 ,        438.4 
 53.32 ,       441.4 
 53.34 ,       441.4 
 53.36 ,       438.4 
 53.38 ,       438.4 
 53.4 ,        450.5 
 53.42 ,       438.4 
 53.44 ,       438.4 
 53.46 ,       444.5 
 53.48 ,       438.4 
 53.5 ,        441.4 
 53.52 ,       438.4 
 53.54 ,       438.4 
 53.56 ,       441.4 
 53.58 ,       447.5 
 53.6 ,        438.4 
 53.62 ,       444.5 
 53.64 ,       444.5 
 53.66 ,       438.4 
 53.68 ,       447.5 
 53.7 ,        438.4 
 53.72 ,       441.4 
 53.74 ,       441.4 
 53.76 ,       444.5 
 53.78 ,       441.4 
 53.8 ,        444.5 
 53.82 ,       438.4 
 53.84 ,       438.4 
 53.86 ,       441.4 
 53.88 ,       441.4 
 53.9 ,        447.5 
 53.92 ,       441.4 
 53.94 ,       450.5 
 53.96 ,       438.4 
 53.98 ,       441.4 
 54 ,          444.5 
 54.02 ,       447.5 
 54.04 ,       438.4 
 54.06 ,       447.5 
 54.08 ,       438.4 
 54.1 ,        444.5 
 54.12 ,       441.4 
 54.14 ,       447.5 
 54.16 ,       441.4 
 54.18 ,       444.5 
 54.2 ,        441.4 
 54.22 ,       441.4 
 54.24 ,       444.5 
 54.26 ,       438.4 
 54.28 ,       447.5 
 54.3 ,        438.4 
 54.32 ,       444.5 
 54.34 ,       447.5 
 54.36 ,       441.4 
 54.38 ,       444.5 
 54.4 ,        441.4 
 54.42 ,       438.4 
 54.44 ,       444.5 
 54.46 ,       438.4 
 54.48 ,       441.4 
 54.5 ,        444.5 
 54.52 ,       441.4 
 54.54 ,       444.5 
 54.56 ,       441.4 
 54.58 ,       444.5 
 54.6 ,        441.4 
 54.62 ,       438.4 
 54.64 ,       444.5 
 54.66 ,       438.4 
 54.68 ,       438.4 
 54.7 ,        444.5 
 54.72 ,       438.4 
 54.74 ,       441.4 
 54.76 ,       444.5 
 54.78 ,       441.4 
 54.8 ,        444.5 
 54.82 ,       447.5 
 54.84 ,       444.5 
 54.86 ,       447.5 
 54.88 ,       444.5 
 54.9 ,        441.4 
 54.92 ,       447.5 
 54.94 ,       444.5 
 54.96 ,       441.4 
 54.98 ,       441.4 
 55 ,          444.5 
 55.02 ,       447.5 
 55.04 ,       438.4 
 55.06 ,       438.4 
 55.08 ,       438.4 
 55.1 ,        444.5 
 55.12 ,       447.5 
 55.14 ,       447.5 
 55.16 ,       450.5 
 55.18 ,       441.4 
 55.2 ,        447.5 
 55.22 ,       438.4 
 55.24 ,       438.4 
 55.26 ,       441.4 
 55.28 ,       444.5 
 55.3 ,        444.5 
 55.32 ,       444.5 
 55.34 ,       438.4 
 55.36 ,       438.4 
 55.38 ,       444.5 
 55.4 ,        444.5 
 55.42 ,       441.4 
 55.44 ,       441.4 
 55.46 ,       447.5 
 55.48 ,       441.4 
 55.5 ,        441.4 
 55.52 ,       441.4 
 55.54 ,       444.5 
 55.56 ,       444.5 
 55.58 ,       441.4 
 55.6 ,        438.4 
 55.62 ,       444.5 
 55.64 ,       441.4 
 55.66 ,       444.5 
 55.68 ,       444.5 
 55.7 ,        441.4 
 55.72 ,       450.5 
 55.74 ,       441.4 
 55.76 ,       444.5 
 55.78 ,       447.5 
 55.8 ,        441.4 
 55.82 ,       447.5 
 55.84 ,       444.5 
 55.86 ,       447.5 
 55.88 ,       447.5 
 55.9 ,        444.5 
 55.92 ,       438.4 
 55.94 ,       438.4 
 55.96 ,       447.5 
 55.98 ,       444.5 
 56 ,          447.5 
 56.02 ,       447.5 
 56.04 ,       444.5 
 56.06 ,       441.4 
 56.08 ,       447.5 
 56.1 ,        444.5 
 56.12 ,       444.5 
 56.14 ,       438.4 
 56.16 ,       444.5 
 56.18 ,       450.5 
 56.2 ,        444.5 
 56.22 ,       441.4 
 56.24 ,       444.5 
 56.26 ,       447.5 
 56.28 ,       444.5 
 56.3 ,        444.5 
 56.32 ,       444.5 
 56.34 ,       441.4 
 56.36 ,       441.4 
 56.38 ,       447.5 
 56.4 ,        444.5 
 56.42 ,       450.5 
 56.44 ,       441.4 
 56.46 ,       444.5 
 56.48 ,       447.5 
 56.5 ,        444.5 
 56.52 ,       441.4 
 56.54 ,       441.4 
 56.56 ,       447.5 
 56.58 ,       444.5 
 56.6 ,        447.5 
 56.62 ,       444.5 
 56.64 ,       438.4 
 56.66 ,       447.5 
 56.68 ,       447.5 
 56.7 ,        444.5 
 56.72 ,       444.5 
 56.74 ,       444.5 
 56.76 ,       441.4 
 56.78 ,       444.5 
 56.8 ,        450.5 
 56.82 ,       447.5 
 56.84 ,       447.5 
 56.86 ,       453.5 
 56.88 ,       438.4 
 56.9 ,        441.4 
 56.92 ,       441.4 
 56.94 ,       441.4 
 56.96 ,       447.5 
 56.98 ,       450.5 
 57 ,          441.4 
 57.02 ,       447.5 
 57.04 ,       456.6 
 57.06 ,       438.4 
 57.08 ,       444.5 
 57.1 ,        441.4 
 57.12 ,       447.5 
 57.14 ,       447.5 
 57.16 ,       447.5 
 57.18 ,       453.5 
 57.2 ,        444.5 
 57.22 ,       447.5 
 57.24 ,       444.5 
 57.26 ,       444.5 
 57.28 ,       453.5 
 57.3 ,        441.4 
 57.32 ,       447.5 
 57.34 ,       441.4 
 57.36 ,       447.5 
 57.38 ,       453.5 
 57.4 ,        441.4 
 57.42 ,       447.5 
 57.44 ,       444.5 
 57.46 ,       447.5 
 57.48 ,       444.5 
 57.5 ,        441.4 
 57.52 ,       441.4 
 57.54 ,       441.4 
 57.56 ,       441.4 
 57.58 ,       447.5 
 57.6 ,        441.4 
 57.62 ,       441.4 
 57.64 ,       444.5 
 57.66 ,       441.4 
 57.68 ,       450.5 
 57.7 ,        441.4 
 57.72 ,       444.5 
 57.74 ,       447.5 
 57.76 ,       444.5 
 57.78 ,       450.5 
 57.8 ,        444.5 
 57.82 ,       447.5 
 57.84 ,       438.4 
 57.86 ,       441.4 
 57.88 ,       447.5 
 57.9 ,        438.4 
 57.92 ,       450.5 
 57.94 ,       441.4 
 57.96 ,       447.5 
 57.98 ,       441.4 
 58 ,          447.5 
 58.02 ,       438.4 
 58.04 ,       441.4 
 58.06 ,       441.4 
 58.08 ,       447.5 
 58.1 ,        438.4 
 58.12 ,       447.5 
 58.14 ,       438.4 
 58.16 ,       441.4 
 58.18 ,       444.5 
 58.2 ,        444.5 
 58.22 ,       441.4 
 58.24 ,       444.5 
 58.26 ,       441.4 
 58.28 ,       438.4 
 58.3 ,        447.5 
 58.32 ,       441.4 
 58.34 ,       438.4 
 58.36 ,       441.4 
 58.38 ,       447.5 
 58.4 ,        447.5 
 58.42 ,       441.4 
 58.44 ,       441.4 
 58.46 ,       447.5 
 58.48 ,       441.4 
 58.5 ,        438.4 
 58.52 ,       447.5 
 58.54 ,       438.4 
 58.56 ,       441.4 
 58.58 ,       441.4 
 58.6 ,        444.5 
 58.62 ,       438.4 
 58.64 ,       441.4 
 58.66 ,       444.5 
 58.68 ,       441.4 
 58.7 ,        438.4 
 58.72 ,       438.4 
 58.74 ,       444.5 
 58.76 ,       441.4 
 58.78 ,       441.4 
 58.8 ,        447.5 
 58.82 ,       438.4 
 58.84 ,       447.5 
 58.86 ,       438.4 
 58.88 ,       444.5 
 58.9 ,        441.4 
 58.92 ,       444.5 
 58.94 ,       447.5 
 58.96 ,       441.4 
 58.98 ,       444.5 
 59 ,          444.5 
