Gassy Well w/separator  August 1996
2x5i03.csv,  Start Time = 0 sec, Duration = 59 sec
08/04/96
0:00:00 AM
time(sec),     Pressure(psi)
 0 ,           1551.1 
 .02 ,         1556.8 
 .04 ,         1548.3 
 .06 ,         1548.3 
 .08 ,         1548.3 
 .1 ,          1545.5 
 .12 ,         1548.3 
 .14 ,         1548.3 
 .16 ,         1548.3 
 .18 ,         1551.1 
 .2 ,          1548.3 
 .22 ,         1548.3 
 .24 ,         1551.1 
 .26 ,         1545.5 
 .28 ,         1545.5 
 .3 ,          1548.3 
 .32 ,         1548.3 
 .34 ,         1545.5 
 .36 ,         1548.3 
 .38 ,         1545.5 
 .4 ,          1551.1 
 .42 ,         1545.5 
 .44 ,         1548.3 
 .46 ,         1545.5 
 .48 ,         1545.5 
 .5 ,          1545.5 
 .52 ,         1545.5 
 .54 ,         1545.5 
 .56 ,         1548.3 
 .58 ,         1545.5 
 .6 ,          1548.3 
 .62 ,         1545.5 
 .64 ,         1548.3 
 .66 ,         1548.3 
 .68 ,         1545.5 
 .7 ,          1545.5 
 .72 ,         1542.6 
 .74 ,         1542.6 
 .76 ,         1542.6 
 .78 ,         1539.8 
 .8 ,          1539.8 
 .82 ,         1537 
 .84 ,         1537 
 .86 ,         1539.8 
 .88 ,         1534.2 
 .9 ,          1534.2 
 .92 ,         1534.2 
 .94 ,         1528.5 
 .96 ,         1528.5 
 .98 ,         1528.5 
 1 ,           1525.7 
 1.02 ,        1522.8 
 1.04 ,        1528.5 
 1.06 ,        1528.5 
 1.08 ,        1528.5 
 1.1 ,         1525.7 
 1.12 ,        1525.7 
 1.14 ,        1525.7 
 1.16 ,        1528.5 
 1.18 ,        1525.7 
 1.2 ,         1525.7 
 1.22 ,        1522.8 
 1.24 ,        1525.7 
 1.26 ,        1525.7 
 1.28 ,        1525.7 
 1.3 ,         1528.5 
 1.32 ,        1525.7 
 1.34 ,        1525.7 
 1.36 ,        1525.7 
 1.38 ,        1528.5 
 1.4 ,         1528.5 
 1.42 ,        1528.5 
 1.44 ,        1534.2 
 1.46 ,        1537 
 1.48 ,        1548.3 
 1.5 ,         1562.5 
 1.52 ,        1576.6 
 1.54 ,        1579.4 
 1.56 ,        1579.4 
 1.58 ,        1585.1 
 1.6 ,         1590.8 
 1.62 ,        1596.4 
 1.64 ,        1602.1 
 1.66 ,        1607.7 
 1.68 ,        1607.7 
 1.7 ,         1607.7 
 1.72 ,        1607.7 
 1.74 ,        1607.7 
 1.76 ,        1604.9 
 1.78 ,        1607.7 
 1.8 ,         1607.7 
 1.82 ,        1604.9 
 1.84 ,        1604.9 
 1.86 ,        1607.7 
 1.88 ,        1604.9 
 1.9 ,         1604.9 
 1.92 ,        1604.9 
 1.94 ,        1599.3 
 1.96 ,        1596.4 
 1.98 ,        1596.4 
 2 ,           1590.8 
 2.02 ,        1590.8 
 2.04 ,        1587.9 
 2.06 ,        1590.8 
 2.08 ,        1590.8 
 2.1 ,         1585.1 
 2.12 ,        1590.8 
 2.14 ,        1587.9 
 2.16 ,        1587.9 
 2.18 ,        1587.9 
 2.2 ,         1587.9 
 2.22 ,        1587.9 
 2.24 ,        1585.1 
 2.26 ,        1585.1 
 2.28 ,        1582.3 
 2.3 ,         1582.3 
 2.32 ,        1582.3 
 2.34 ,        1582.3 
 2.36 ,        1579.4 
 2.38 ,        1582.3 
 2.4 ,         1579.4 
 2.42 ,        1579.4 
 2.44 ,        1585.1 
 2.46 ,        1576.6 
 2.48 ,        1576.6 
 2.5 ,         1573.8 
 2.52 ,        1573.8 
 2.54 ,        1568.1 
 2.56 ,        1565.3 
 2.58 ,        1565.3 
 2.6 ,         1562.5 
 2.62 ,        1562.5 
 2.64 ,        1562.5 
 2.66 ,        1559.6 
 2.68 ,        1562.5 
 2.7 ,         1562.5 
 2.72 ,        1559.6 
 2.74 ,        1556.8 
 2.76 ,        1554 
 2.78 ,        1556.8 
 2.8 ,         1554 
 2.82 ,        1554 
 2.84 ,        1556.8 
 2.86 ,        1556.8 
 2.88 ,        1556.8 
 2.9 ,         1556.8 
 2.92 ,        1559.6 
 2.94 ,        1562.5 
 2.96 ,        1562.5 
 2.98 ,        1565.3 
 3 ,           1562.5 
 3.02 ,        1562.5 
 3.04 ,        1568.1 
 3.06 ,        1570.9 
 3.08 ,        1573.8 
 3.1 ,         1570.9 
 3.12 ,        1573.8 
 3.14 ,        1573.8 
 3.16 ,        1579.4 
 3.18 ,        1576.6 
 3.2 ,         1585.1 
 3.22 ,        1579.4 
 3.24 ,        1582.3 
 3.26 ,        1585.1 
 3.28 ,        1582.3 
 3.3 ,         1582.3 
 3.32 ,        1587.9 
 3.34 ,        1587.9 
 3.36 ,        1590.8 
 3.38 ,        1590.8 
 3.4 ,         1587.9 
 3.42 ,        1585.1 
 3.44 ,        1585.1 
 3.46 ,        1585.1 
 3.48 ,        1582.3 
 3.5 ,         1585.1 
 3.52 ,        1582.3 
 3.54 ,        1579.4 
 3.56 ,        1576.6 
 3.58 ,        1576.6 
 3.6 ,         1576.6 
 3.62 ,        1576.6 
 3.64 ,        1576.6 
 3.66 ,        1573.8 
 3.68 ,        1570.9 
 3.7 ,         1565.3 
 3.72 ,        1562.5 
 3.74 ,        1562.5 
 3.76 ,        1559.6 
 3.78 ,        1562.5 
 3.8 ,         1562.5 
 3.82 ,        1562.5 
 3.84 ,        1559.6 
 3.86 ,        1559.6 
 3.88 ,        1556.8 
 3.9 ,         1556.8 
 3.92 ,        1559.6 
 3.94 ,        1554 
 3.96 ,        1556.8 
 3.98 ,        1559.6 
 4 ,           1559.6 
 4.02 ,        1556.8 
 4.04 ,        1554 
 4.06 ,        1556.8 
 4.08 ,        1559.6 
 4.1 ,         1562.5 
 4.12 ,        1562.5 
 4.14 ,        1565.3 
 4.16 ,        1562.5 
 4.18 ,        1562.5 
 4.2 ,         1559.6 
 4.22 ,        1559.6 
 4.24 ,        1562.5 
 4.26 ,        1565.3 
 4.28 ,        1565.3 
 4.3 ,         1565.3 
 4.32 ,        1568.1 
 4.34 ,        1568.1 
 4.36 ,        1570.9 
 4.38 ,        1568.1 
 4.4 ,         1568.1 
 4.42 ,        1570.9 
 4.44 ,        1570.9 
 4.46 ,        1570.9 
 4.48 ,        1570.9 
 4.5 ,         1568.1 
 4.52 ,        1570.9 
 4.54 ,        1570.9 
 4.56 ,        1573.8 
 4.58 ,        1570.9 
 4.6 ,         1568.1 
 4.62 ,        1568.1 
 4.64 ,        1568.1 
 4.66 ,        1568.1 
 4.68 ,        1570.9 
 4.7 ,         1570.9 
 4.72 ,        1568.1 
 4.74 ,        1568.1 
 4.76 ,        1565.3 
 4.78 ,        1568.1 
 4.8 ,         1559.6 
 4.82 ,        1562.5 
 4.84 ,        1556.8 
 4.86 ,        1556.8 
 4.88 ,        1556.8 
 4.9 ,         1562.5 
 4.92 ,        1559.6 
 4.94 ,        1562.5 
 4.96 ,        1556.8 
 4.98 ,        1559.6 
 5 ,           1559.6 
 5.02 ,        1556.8 
 5.04 ,        1556.8 
 5.06 ,        1568.1 
 5.08 ,        1565.3 
 5.1 ,         1562.5 
 5.12 ,        1565.3 
 5.14 ,        1562.5 
 5.16 ,        1562.5 
 5.18 ,        1562.5 
 5.2 ,         1570.9 
 5.22 ,        1568.1 
 5.24 ,        1570.9 
 5.26 ,        1565.3 
 5.28 ,        1568.1 
 5.3 ,         1565.3 
 5.32 ,        1573.8 
 5.34 ,        1565.3 
 5.36 ,        1565.3 
 5.38 ,        1568.1 
 5.4 ,         1568.1 
 5.42 ,        1570.9 
 5.44 ,        1573.8 
 5.46 ,        1570.9 
 5.48 ,        1568.1 
 5.5 ,         1568.1 
 5.52 ,        1568.1 
 5.54 ,        1568.1 
 5.56 ,        1573.8 
 5.58 ,        1570.9 
 5.6 ,         1568.1 
 5.62 ,        1573.8 
 5.64 ,        1570.9 
 5.66 ,        1573.8 
 5.68 ,        1570.9 
 5.7 ,         1573.8 
 5.72 ,        1573.8 
 5.74 ,        1576.6 
 5.76 ,        1576.6 
 5.78 ,        1582.3 
 5.8 ,         1579.4 
 5.82 ,        1579.4 
 5.84 ,        1582.3 
 5.86 ,        1585.1 
 5.88 ,        1587.9 
 5.9 ,         1587.9 
 5.92 ,        1587.9 
 5.94 ,        1587.9 
 5.96 ,        1590.8 
 5.98 ,        1587.9 
 6 ,           1585.1 
 6.02 ,        1585.1 
 6.04 ,        1587.9 
 6.06 ,        1585.1 
 6.08 ,        1587.9 
 6.1 ,         1590.8 
 6.12 ,        1587.9 
 6.14 ,        1590.8 
 6.16 ,        1587.9 
 6.18 ,        1585.1 
 6.2 ,         1585.1 
 6.22 ,        1582.3 
 6.24 ,        1576.6 
 6.26 ,        1576.6 
 6.28 ,        1579.4 
 6.3 ,         1576.6 
 6.32 ,        1576.6 
 6.34 ,        1576.6 
 6.36 ,        1573.8 
 6.38 ,        1573.8 
 6.4 ,         1573.8 
 6.42 ,        1568.1 
 6.44 ,        1568.1 
 6.46 ,        1573.8 
 6.48 ,        1573.8 
 6.5 ,         1573.8 
 6.52 ,        1570.9 
 6.54 ,        1568.1 
 6.56 ,        1570.9 
 6.58 ,        1565.3 
 6.6 ,         1568.1 
 6.62 ,        1565.3 
 6.64 ,        1565.3 
 6.66 ,        1568.1 
 6.68 ,        1565.3 
 6.7 ,         1568.1 
 6.72 ,        1568.1 
 6.74 ,        1565.3 
 6.76 ,        1570.9 
 6.78 ,        1573.8 
 6.8 ,         1570.9 
 6.82 ,        1573.8 
 6.84 ,        1573.8 
 6.86 ,        1573.8 
 6.88 ,        1573.8 
 6.9 ,         1579.4 
 6.92 ,        1579.4 
 6.94 ,        1582.3 
 6.96 ,        1582.3 
 6.98 ,        1585.1 
 7 ,           1585.1 
 7.02 ,        1582.3 
 7.04 ,        1585.1 
 7.06 ,        1582.3 
 7.08 ,        1585.1 
 7.1 ,         1585.1 
 7.12 ,        1585.1 
 7.14 ,        1585.1 
 7.16 ,        1585.1 
 7.18 ,        1585.1 
 7.2 ,         1587.9 
 7.22 ,        1587.9 
 7.24 ,        1587.9 
 7.26 ,        1585.1 
 7.28 ,        1585.1 
 7.3 ,         1587.9 
 7.32 ,        1590.8 
 7.34 ,        1587.9 
 7.36 ,        1585.1 
 7.38 ,        1582.3 
 7.4 ,         1585.1 
 7.42 ,        1582.3 
 7.44 ,        1582.3 
 7.46 ,        1579.4 
 7.48 ,        1579.4 
 7.5 ,         1576.6 
 7.52 ,        1576.6 
 7.54 ,        1576.6 
 7.56 ,        1582.3 
 7.58 ,        1573.8 
 7.6 ,         1582.3 
 7.62 ,        1576.6 
 7.64 ,        1576.6 
 7.66 ,        1576.6 
 7.68 ,        1576.6 
 7.7 ,         1570.9 
 7.72 ,        1570.9 
 7.74 ,        1573.8 
 7.76 ,        1573.8 
 7.78 ,        1573.8 
 7.8 ,         1570.9 
 7.82 ,        1573.8 
 7.84 ,        1573.8 
 7.86 ,        1570.9 
 7.88 ,        1570.9 
 7.9 ,         1565.3 
 7.92 ,        1565.3 
 7.94 ,        1573.8 
 7.96 ,        1570.9 
 7.98 ,        1570.9 
 8 ,           1568.1 
 8.02 ,        1573.8 
 8.04 ,        1570.9 
 8.06 ,        1570.9 
 8.08 ,        1568.1 
 8.1 ,         1568.1 
 8.12 ,        1570.9 
 8.14 ,        1570.9 
 8.16 ,        1573.8 
 8.18 ,        1576.6 
 8.2 ,         1570.9 
 8.22 ,        1573.8 
 8.24 ,        1573.8 
 8.26 ,        1573.8 
 8.28 ,        1576.6 
 8.3 ,         1573.8 
 8.32 ,        1573.8 
 8.34 ,        1573.8 
 8.36 ,        1576.6 
 8.38 ,        1573.8 
 8.4 ,         1570.9 
 8.42 ,        1570.9 
 8.44 ,        1570.9 
 8.46 ,        1573.8 
 8.48 ,        1573.8 
 8.5 ,         1570.9 
 8.52 ,        1573.8 
 8.54 ,        1570.9 
 8.56 ,        1573.8 
 8.58 ,        1573.8 
 8.6 ,         1570.9 
 8.62 ,        1568.1 
 8.64 ,        1568.1 
 8.66 ,        1570.9 
 8.68 ,        1568.1 
 8.7 ,         1565.3 
 8.72 ,        1565.3 
 8.74 ,        1565.3 
 8.76 ,        1565.3 
 8.78 ,        1562.5 
 8.8 ,         1562.5 
 8.82 ,        1559.6 
 8.84 ,        1562.5 
 8.86 ,        1562.5 
 8.88 ,        1559.6 
 8.9 ,         1559.6 
 8.92 ,        1556.8 
 8.94 ,        1559.6 
 8.96 ,        1556.8 
 8.98 ,        1554 
 9 ,           1554 
 9.02 ,        1554 
 9.04 ,        1551.1 
 9.06 ,        1556.8 
 9.08 ,        1551.1 
 9.1 ,         1554 
 9.12 ,        1554 
 9.14 ,        1551.1 
 9.16 ,        1551.1 
 9.18 ,        1551.1 
 9.2 ,         1551.1 
 9.22 ,        1551.1 
 9.24 ,        1545.5 
 9.26 ,        1554 
 9.28 ,        1551.1 
 9.3 ,         1551.1 
 9.32 ,        1548.3 
 9.34 ,        1545.5 
 9.36 ,        1548.3 
 9.38 ,        1545.5 
 9.4 ,         1551.1 
 9.42 ,        1551.1 
 9.44 ,        1551.1 
 9.46 ,        1548.3 
 9.48 ,        1548.3 
 9.5 ,         1545.5 
 9.52 ,        1548.3 
 9.54 ,        1545.5 
 9.56 ,        1545.5 
 9.58 ,        1542.6 
 9.6 ,         1548.3 
 9.62 ,        1545.5 
 9.64 ,        1548.3 
 9.66 ,        1551.1 
 9.68 ,        1545.5 
 9.7 ,         1545.5 
 9.72 ,        1545.5 
 9.74 ,        1545.5 
 9.76 ,        1545.5 
 9.78 ,        1545.5 
 9.8 ,         1551.1 
 9.82 ,        1551.1 
 9.84 ,        1548.3 
 9.86 ,        1545.5 
 9.88 ,        1545.5 
 9.9 ,         1548.3 
 9.92 ,        1545.5 
 9.94 ,        1548.3 
 9.96 ,        1545.5 
 9.98 ,        1545.5 
 10 ,          1542.6 
 10.02 ,       1545.5 
 10.04 ,       1542.6 
 10.06 ,       1539.8 
 10.08 ,       1539.8 
 10.1 ,        1537 
 10.12 ,       1534.2 
 10.14 ,       1534.2 
 10.16 ,       1528.5 
 10.18 ,       1528.5 
 10.2 ,        1528.5 
 10.22 ,       1525.7 
 10.24 ,       1522.8 
 10.26 ,       1522.8 
 10.28 ,       1525.7 
 10.3 ,        1522.8 
 10.32 ,       1522.8 
 10.34 ,       1520 
 10.36 ,       1528.5 
 10.38 ,       1520 
 10.4 ,        1522.8 
 10.42 ,       1522.8 
 10.44 ,       1522.8 
 10.46 ,       1522.8 
 10.48 ,       1522.8 
 10.5 ,        1522.8 
 10.52 ,       1525.7 
 10.54 ,       1520 
 10.56 ,       1531.3 
 10.58 ,       1528.5 
 10.6 ,        1528.5 
 10.62 ,       1531.3 
 10.64 ,       1528.5 
 10.66 ,       1531.3 
 10.68 ,       1539.8 
 10.7 ,        1551.1 
 10.72 ,       1562.5 
 10.74 ,       1570.9 
 10.76 ,       1579.4 
 10.78 ,       1582.3 
 10.8 ,        1587.9 
 10.82 ,       1593.6 
 10.84 ,       1593.6 
 10.86 ,       1596.4 
 10.88 ,       1602.1 
 10.9 ,        1604.9 
 10.92 ,       1607.7 
 10.94 ,       1610.6 
 10.96 ,       1607.7 
 10.98 ,       1604.9 
 11 ,          1607.7 
 11.02 ,       1604.9 
 11.04 ,       1604.9 
 11.06 ,       1607.7 
 11.08 ,       1607.7 
 11.1 ,        1607.7 
 11.12 ,       1607.7 
 11.14 ,       1604.9 
 11.16 ,       1602.1 
 11.18 ,       1599.3 
 11.2 ,        1593.6 
 11.22 ,       1590.8 
 11.24 ,       1587.9 
 11.26 ,       1590.8 
 11.28 ,       1587.9 
 11.3 ,        1587.9 
 11.32 ,       1590.8 
 11.34 ,       1590.8 
 11.36 ,       1593.6 
 11.38 ,       1587.9 
 11.4 ,        1587.9 
 11.42 ,       1585.1 
 11.44 ,       1585.1 
 11.46 ,       1582.3 
 11.48 ,       1587.9 
 11.5 ,        1585.1 
 11.52 ,       1585.1 
 11.54 ,       1585.1 
 11.56 ,       1585.1 
 11.58 ,       1585.1 
 11.6 ,        1582.3 
 11.62 ,       1579.4 
 11.64 ,       1576.6 
 11.66 ,       1579.4 
 11.68 ,       1573.8 
 11.7 ,        1573.8 
 11.72 ,       1570.9 
 11.74 ,       1570.9 
 11.76 ,       1568.1 
 11.78 ,       1568.1 
 11.8 ,        1565.3 
 11.82 ,       1562.5 
 11.84 ,       1562.5 
 11.86 ,       1562.5 
 11.88 ,       1559.6 
 11.9 ,        1556.8 
 11.92 ,       1556.8 
 11.94 ,       1556.8 
 11.96 ,       1559.6 
 11.98 ,       1556.8 
 12 ,          1554 
 12.02 ,       1551.1 
 12.04 ,       1554 
 12.06 ,       1556.8 
 12.08 ,       1556.8 
 12.1 ,        1556.8 
 12.12 ,       1554 
 12.14 ,       1556.8 
 12.16 ,       1559.6 
 12.18 ,       1562.5 
 12.2 ,        1562.5 
 12.22 ,       1562.5 
 12.24 ,       1562.5 
 12.26 ,       1565.3 
 12.28 ,       1565.3 
 12.3 ,        1568.1 
 12.32 ,       1570.9 
 12.34 ,       1573.8 
 12.36 ,       1573.8 
 12.38 ,       1573.8 
 12.4 ,        1582.3 
 12.42 ,       1579.4 
 12.44 ,       1579.4 
 12.46 ,       1576.6 
 12.48 ,       1579.4 
 12.5 ,        1585.1 
 12.52 ,       1582.3 
 12.54 ,       1585.1 
 12.56 ,       1585.1 
 12.58 ,       1585.1 
 12.6 ,        1585.1 
 12.62 ,       1585.1 
 12.64 ,       1587.9 
 12.66 ,       1585.1 
 12.68 ,       1585.1 
 12.7 ,        1585.1 
 12.72 ,       1582.3 
 12.74 ,       1579.4 
 12.76 ,       1576.6 
 12.78 ,       1579.4 
 12.8 ,        1576.6 
 12.82 ,       1576.6 
 12.84 ,       1573.8 
 12.86 ,       1573.8 
 12.88 ,       1573.8 
 12.9 ,        1570.9 
 12.92 ,       1565.3 
 12.94 ,       1565.3 
 12.96 ,       1565.3 
 12.98 ,       1559.6 
 13 ,          1565.3 
 13.02 ,       1559.6 
 13.04 ,       1559.6 
 13.06 ,       1556.8 
 13.08 ,       1556.8 
 13.1 ,        1556.8 
 13.12 ,       1562.5 
 13.14 ,       1562.5 
 13.16 ,       1559.6 
 13.18 ,       1559.6 
 13.2 ,        1559.6 
 13.22 ,       1554 
 13.24 ,       1559.6 
 13.26 ,       1556.8 
 13.28 ,       1562.5 
 13.3 ,        1556.8 
 13.32 ,       1562.5 
 13.34 ,       1559.6 
 13.36 ,       1562.5 
 13.38 ,       1559.6 
 13.4 ,        1562.5 
 13.42 ,       1568.1 
 13.44 ,       1562.5 
 13.46 ,       1568.1 
 13.48 ,       1568.1 
 13.5 ,        1565.3 
 13.52 ,       1565.3 
 13.54 ,       1568.1 
 13.56 ,       1570.9 
 13.58 ,       1573.8 
 13.6 ,        1573.8 
 13.62 ,       1576.6 
 13.64 ,       1573.8 
 13.66 ,       1576.6 
 13.68 ,       1573.8 
 13.7 ,        1576.6 
 13.72 ,       1576.6 
 13.74 ,       1570.9 
 13.76 ,       1573.8 
 13.78 ,       1570.9 
 13.8 ,        1570.9 
 13.82 ,       1570.9 
 13.84 ,       1570.9 
 13.86 ,       1570.9 
 13.88 ,       1573.8 
 13.9 ,        1568.1 
 13.92 ,       1568.1 
 13.94 ,       1565.3 
 13.96 ,       1562.5 
 13.98 ,       1562.5 
 14 ,          1565.3 
 14.02 ,       1562.5 
 14.04 ,       1559.6 
 14.06 ,       1559.6 
 14.08 ,       1556.8 
 14.1 ,        1556.8 
 14.12 ,       1559.6 
 14.14 ,       1556.8 
 14.16 ,       1559.6 
 14.18 ,       1556.8 
 14.2 ,        1559.6 
 14.22 ,       1559.6 
 14.24 ,       1565.3 
 14.26 ,       1562.5 
 14.28 ,       1565.3 
 14.3 ,        1565.3 
 14.32 ,       1562.5 
 14.34 ,       1562.5 
 14.36 ,       1565.3 
 14.38 ,       1568.1 
 14.4 ,        1568.1 
 14.42 ,       1565.3 
 14.44 ,       1565.3 
 14.46 ,       1568.1 
 14.48 ,       1568.1 
 14.5 ,        1573.8 
 14.52 ,       1570.9 
 14.54 ,       1570.9 
 14.56 ,       1570.9 
 14.58 ,       1573.8 
 14.6 ,        1573.8 
 14.62 ,       1573.8 
 14.64 ,       1570.9 
 14.66 ,       1570.9 
 14.68 ,       1570.9 
 14.7 ,        1568.1 
 14.72 ,       1568.1 
 14.74 ,       1570.9 
 14.76 ,       1568.1 
 14.78 ,       1570.9 
 14.8 ,        1573.8 
 14.82 ,       1570.9 
 14.84 ,       1573.8 
 14.86 ,       1573.8 
 14.88 ,       1573.8 
 14.9 ,        1573.8 
 14.92 ,       1576.6 
 14.94 ,       1576.6 
 14.96 ,       1576.6 
 14.98 ,       1579.4 
 15 ,          1579.4 
 15.02 ,       1579.4 
 15.04 ,       1585.1 
 15.06 ,       1585.1 
 15.08 ,       1585.1 
 15.1 ,        1585.1 
 15.12 ,       1585.1 
 15.14 ,       1587.9 
 15.16 ,       1590.8 
 15.18 ,       1585.1 
 15.2 ,        1590.8 
 15.22 ,       1587.9 
 15.24 ,       1587.9 
 15.26 ,       1590.8 
 15.28 ,       1587.9 
 15.3 ,        1587.9 
 15.32 ,       1585.1 
 15.34 ,       1585.1 
 15.36 ,       1579.4 
 15.38 ,       1582.3 
 15.4 ,        1585.1 
 15.42 ,       1582.3 
 15.44 ,       1582.3 
 15.46 ,       1579.4 
 15.48 ,       1582.3 
 15.5 ,        1579.4 
 15.52 ,       1579.4 
 15.54 ,       1579.4 
 15.56 ,       1576.6 
 15.58 ,       1570.9 
 15.6 ,        1570.9 
 15.62 ,       1570.9 
 15.64 ,       1568.1 
 15.66 ,       1570.9 
 15.68 ,       1568.1 
 15.7 ,        1573.8 
 15.72 ,       1573.8 
 15.74 ,       1570.9 
 15.76 ,       1573.8 
 15.78 ,       1570.9 
 15.8 ,        1565.3 
 15.82 ,       1565.3 
 15.84 ,       1565.3 
 15.86 ,       1568.1 
 15.88 ,       1570.9 
 15.9 ,        1568.1 
 15.92 ,       1568.1 
 15.94 ,       1570.9 
 15.96 ,       1573.8 
 15.98 ,       1576.6 
 16 ,          1576.6 
 16.02 ,       1573.8 
 16.04 ,       1576.6 
 16.06 ,       1576.6 
 16.08 ,       1573.8 
 16.1 ,        1576.6 
 16.12 ,       1576.6 
 16.14 ,       1579.4 
 16.16 ,       1579.4 
 16.18 ,       1585.1 
 16.2 ,        1582.3 
 16.22 ,       1582.3 
 16.24 ,       1585.1 
 16.26 ,       1585.1 
 16.28 ,       1587.9 
 16.3 ,        1587.9 
 16.32 ,       1587.9 
 16.34 ,       1593.6 
 16.36 ,       1593.6 
 16.38 ,       1593.6 
 16.4 ,        1590.8 
 16.42 ,       1593.6 
 16.44 ,       1590.8 
 16.46 ,       1590.8 
 16.48 ,       1590.8 
 16.5 ,        1590.8 
 16.52 ,       1587.9 
 16.54 ,       1587.9 
 16.56 ,       1587.9 
 16.58 ,       1585.1 
 16.6 ,        1582.3 
 16.62 ,       1585.1 
 16.64 ,       1585.1 
 16.66 ,       1579.4 
 16.68 ,       1585.1 
 16.7 ,        1576.6 
 16.72 ,       1579.4 
 16.74 ,       1579.4 
 16.76 ,       1576.6 
 16.78 ,       1579.4 
 16.8 ,        1576.6 
 16.82 ,       1576.6 
 16.84 ,       1573.8 
 16.86 ,       1573.8 
 16.88 ,       1573.8 
 16.9 ,        1573.8 
 16.92 ,       1573.8 
 16.94 ,       1573.8 
 16.96 ,       1573.8 
 16.98 ,       1576.6 
 17 ,          1573.8 
 17.02 ,       1573.8 
 17.04 ,       1573.8 
 17.06 ,       1573.8 
 17.08 ,       1570.9 
 17.1 ,        1568.1 
 17.12 ,       1568.1 
 17.14 ,       1568.1 
 17.16 ,       1573.8 
 17.18 ,       1570.9 
 17.2 ,        1573.8 
 17.22 ,       1573.8 
 17.24 ,       1570.9 
 17.26 ,       1573.8 
 17.28 ,       1573.8 
 17.3 ,        1570.9 
 17.32 ,       1570.9 
 17.34 ,       1570.9 
 17.36 ,       1573.8 
 17.38 ,       1573.8 
 17.4 ,        1570.9 
 17.42 ,       1570.9 
 17.44 ,       1573.8 
 17.46 ,       1573.8 
 17.48 ,       1573.8 
 17.5 ,        1573.8 
 17.52 ,       1573.8 
 17.54 ,       1576.6 
 17.56 ,       1576.6 
 17.58 ,       1576.6 
 17.6 ,        1579.4 
 17.62 ,       1576.6 
 17.64 ,       1576.6 
 17.66 ,       1573.8 
 17.68 ,       1573.8 
 17.7 ,        1576.6 
 17.72 ,       1570.9 
 17.74 ,       1570.9 
 17.76 ,       1570.9 
 17.78 ,       1570.9 
 17.8 ,        1570.9 
 17.82 ,       1570.9 
 17.84 ,       1570.9 
 17.86 ,       1570.9 
 17.88 ,       1568.1 
 17.9 ,        1573.8 
 17.92 ,       1568.1 
 17.94 ,       1568.1 
 17.96 ,       1568.1 
 17.98 ,       1565.3 
 18 ,          1562.5 
 18.02 ,       1562.5 
 18.04 ,       1559.6 
 18.06 ,       1559.6 
 18.08 ,       1556.8 
 18.1 ,        1556.8 
 18.12 ,       1562.5 
 18.14 ,       1556.8 
 18.16 ,       1556.8 
 18.18 ,       1554 
 18.2 ,        1556.8 
 18.22 ,       1559.6 
 18.24 ,       1559.6 
 18.26 ,       1554 
 18.28 ,       1554 
 18.3 ,        1554 
 18.32 ,       1554 
 18.34 ,       1554 
 18.36 ,       1556.8 
 18.38 ,       1551.1 
 18.4 ,        1551.1 
 18.42 ,       1551.1 
 18.44 ,       1551.1 
 18.46 ,       1554 
 18.48 ,       1551.1 
 18.5 ,        1548.3 
 18.52 ,       1551.1 
 18.54 ,       1548.3 
 18.56 ,       1551.1 
 18.58 ,       1554 
 18.6 ,        1551.1 
 18.62 ,       1554 
 18.64 ,       1554 
 18.66 ,       1548.3 
 18.68 ,       1548.3 
 18.7 ,        1548.3 
 18.72 ,       1548.3 
 18.74 ,       1551.1 
 18.76 ,       1545.5 
 18.78 ,       1548.3 
 18.8 ,        1545.5 
 18.82 ,       1551.1 
 18.84 ,       1548.3 
 18.86 ,       1545.5 
 18.88 ,       1551.1 
 18.9 ,        1551.1 
 18.92 ,       1548.3 
 18.94 ,       1548.3 
 18.96 ,       1548.3 
 18.98 ,       1545.5 
 19 ,          1548.3 
 19.02 ,       1551.1 
 19.04 ,       1548.3 
 19.06 ,       1548.3 
 19.08 ,       1548.3 
 19.1 ,        1548.3 
 19.12 ,       1551.1 
 19.14 ,       1548.3 
 19.16 ,       1548.3 
 19.18 ,       1548.3 
 19.2 ,        1542.6 
 19.22 ,       1542.6 
 19.24 ,       1539.8 
 19.26 ,       1539.8 
 19.28 ,       1539.8 
 19.3 ,        1534.2 
 19.32 ,       1534.2 
 19.34 ,       1534.2 
 19.36 ,       1531.3 
 19.38 ,       1528.5 
 19.4 ,        1525.7 
 19.42 ,       1522.8 
 19.44 ,       1528.5 
 19.46 ,       1525.7 
 19.48 ,       1522.8 
 19.5 ,        1522.8 
 19.52 ,       1528.5 
 19.54 ,       1525.7 
 19.56 ,       1528.5 
 19.58 ,       1525.7 
 19.6 ,        1528.5 
 19.62 ,       1528.5 
 19.64 ,       1528.5 
 19.66 ,       1525.7 
 19.68 ,       1525.7 
 19.7 ,        1522.8 
 19.72 ,       1525.7 
 19.74 ,       1528.5 
 19.76 ,       1531.3 
 19.78 ,       1531.3 
 19.8 ,        1531.3 
 19.82 ,       1528.5 
 19.84 ,       1528.5 
 19.86 ,       1528.5 
 19.88 ,       1531.3 
 19.9 ,        1542.6 
 19.92 ,       1556.8 
 19.94 ,       1573.8 
 19.96 ,       1576.6 
 19.98 ,       1585.1 
 20 ,          1585.1 
 20.02 ,       1590.8 
 20.04 ,       1593.6 
 20.06 ,       1599.3 
 20.08 ,       1602.1 
